RowName,ExchangeID,ItemId,Name,Merchant,ExchangeType,Order,UnlockLv,LabelNo1,LabelNo2,CostItem1ID,CostItem1Num,CostItem2ID,CostItem2Num,CostItem3ID,CostItem3Num,CostItem4ID,CostItem4Num,CostItem5ID,CostItem5Num,CostItem6ID,CostItem6Num,CostItem7ID,CostItem7Num,CostItem8ID,CostItem8Num,CostItem9ID,CostItem9Num,CostItem10ID,CostItem10Num,MinHourlySellingNum,MaxHourlySellingNum,BaseChangeRatio,DefaultHourlySellingNum,ForSale,CanBuy,PurchaseLimit,IsPanicBuying,IsMain,RowDescription
1105000400401,1105000400401,11050004004,全球力量战术防弹衣,3,0,1131,0,30021,0,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,False,True,None
1105000300101,1105000300101,11050003001,阿萨拉卫队突击防弹衣,3,0,1132,0,30021,0,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,False,True,None
1105000300201,1105000300201,11050003002,哈夫克突击防弹衣,3,0,1133,0,30021,0,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,False,True,None
1105000300301,1105000300301,11050003003,三角力量突击防弹衣,3,0,1134,0,30021,0,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,False,True,None
1105000300401,1105000300401,11050003004,全球力量突击防弹衣,3,0,1135,0,30021,0,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,False,True,None
1105000200101,1105000200101,11050002001,阿萨拉卫队标准防弹衣,3,0,1136,0,30021,0,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,False,True,None
1105000200201,1105000200201,11050002002,哈夫克标准防弹衣,3,0,1137,0,30021,0,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,False,True,None
1105000200301,1105000200301,11050002003,三角力量标准防弹衣,3,0,1138,0,30021,0,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,False,True,None
1105000200401,1105000200401,11050002004,全球力量标准防弹衣,3,0,1139,0,30021,0,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,False,True,None
1105000100101,1105000100101,11050001001,阿萨拉卫队新兵防弹衣,3,0,1140,0,30021,0,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,False,True,None
1105000100201,1105000100201,11050001002,哈夫克新兵防弹衣,3,0,1141,0,30021,0,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,False,True,None
1105000100301,1105000100301,11050001003,三角力量防弹衣,3,0,1142,0,30021,0,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,False,True,None
1105000100401,1105000100401,11050001004,全球力量新兵防弹衣,3,0,1143,0,30021,0,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,False,True,None
1107000400101,1107000400101,11070004001,阿萨拉战术胸挂,3,0,1144,0,30031,0,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,False,True,None
1107000400201,1107000400201,11070004002,哈夫克指挥官背心,3,0,1145,0,30031,0,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,False,True,None
1107000400301,1107000400301,11070004003,三角洲突击胸挂,3,0,1146,0,30031,0,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,False,True,None
1107000400401,1107000400401,11070004004,全球力量野战胸挂,3,0,1147,0,30031,0,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,False,True,None
1107000300101,1107000300101,11070003001,阿萨拉标准弹挂,3,0,1148,0,30031,0,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,False,True,None
1107000300201,1107000300201,11070003002,哈夫克突击胸挂,3,0,1149,0,30031,0,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,False,True,None
1107000300301,1107000300301,11070003003,三角洲战术胸挂,3,0,1150,0,30031,0,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,False,True,None
1107000300401,1107000300401,11070003004,全球力量突击胸挂,3,0,1151,0,30031,0,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,False,True,None
1107000200101,1107000200101,11070002001,阿萨拉轻型胸挂,3,0,1152,0,30031,0,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,False,True,None
1107000200201,1107000200201,11070002002,哈夫克轻型胸挂,3,0,1153,0,30031,0,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,False,True,None
1107000200301,1107000200301,11070002003,三角洲通用胸挂,3,0,1154,0,30031,0,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,False,True,None
1107000200401,1107000200401,11070002004,全球力量新兵胸挂,3,0,1155,0,30031,0,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,False,True,None
1107000100101,1107000100101,11070001001,阿萨拉简易胸挂,3,0,1156,0,30031,0,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,False,True,None
1107000100201,1107000100201,11070001002,哈夫克便携胸挂,3,0,1157,0,30031,0,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,False,True,None
1107000100301,1107000100301,11070001003,三角洲老式胸挂,3,0,1158,0,30031,0,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,False,True,None
1107000100401,1107000100401,11070001004,全球力量斜挎胸挂,3,0,1159,0,30031,0,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,False,True,None
1108000500101,1108000500101,11080005001,阿萨拉指挥官背包,3,0,1160,0,30041,0,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,False,True,None
1108000500201,1108000500201,11080005002,哈夫克重型登山包,3,0,1161,0,30041,0,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,False,True,None
1108000500301,1108000500301,11080005003,三角洲野战背包,3,0,1162,0,30041,0,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,False,True,None
1108000500401,1108000500401,11080005004,全球力量突击背包,3,0,1163,0,30041,0,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,False,True,None
1108000400101,1108000400101,11080004001,阿萨拉突击背包,3,0,1164,0,30041,0,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,False,True,None
1108000400201,1108000400201,11080004002,哈夫克精英背包,3,0,1165,0,30041,0,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,False,True,None
1108000400301,1108000400301,11080004003,三角洲户外战术背包,3,0,1166,0,30041,0,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,False,True,None
1108000400401,1108000400401,11080004004,全球力量野战背包,3,0,1167,0,30041,0,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,False,True,None
1108000400501,1108000400501,11080004005,穿山甲战术背包（全球力量）,3,0,1168,0,30041,0,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,False,True,None
1108000300101,1108000300101,11080003001,阿萨拉战术背包,3,0,1169,0,30041,0,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,False,True,None
1108000300201,1108000300201,11080003002,哈夫克突击背包,3,0,1170,0,30041,0,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,False,True,None
1108000300301,1108000300301,11080003003,三角洲户外背包,3,0,1171,0,30041,0,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,False,True,None
1108000300401,1108000300401,11080003004,全球力量登山背包,3,0,1172,0,30041,0,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,False,True,None
1108000300501,1108000300501,11080003005,雨林猎手背包（三角洲）,3,0,1173,0,30041,0,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,False,True,None
1108000200101,1108000200101,11080002001,阿萨拉户外背包,3,0,1174,0,30041,0,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,False,True,None
1108000200201,1108000200201,11080002002,哈夫克战术背包,3,0,1175,0,30041,0,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,False,True,None
1108000200301,1108000200301,11080002003,三角洲标准背包,3,0,1176,0,30041,0,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,False,True,None
1108000200401,1108000200401,11080002004,全球力量越野背包,3,0,1177,0,30041,0,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,False,True,None
1108000100101,1108000100101,11080001001,阿萨拉斜挎包,3,0,1178,0,30041,0,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,False,True,None
1108000100201,1108000100201,11080001002,阿萨拉运动背包,3,0,1179,0,30041,0,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,False,True,None
1108000100301,1108000100301,11080001003,哈夫克轻型背包,3,0,1180,0,30041,0,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,False,True,None
1108000100501,1108000100501,11080001005,全球力量便携背包,3,0,1181,0,30041,0,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,False,True,None
1108000100401,1108000100401,11080001004,三角洲轻型背包,3,0,1182,0,30041,0,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,False,True,None
3710050000101,3710050000101,37100500001,5.56x45mm M995,4,0,1183,0,40011,40012,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3711050000101,3711050000101,37110500001,7.62x39mm AP,4,0,1184,0,40011,40022,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3712050000101,3712050000101,37120500001,5.45x39mm BS,4,0,1185,0,40011,40032,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3713050000101,3713050000101,37130500001,5.8x42mm DVC12,4,0,1186,0,40011,40042,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3714050000101,3714050000101,37140500001,9x39mm BP,4,0,1187,0,40011,40052,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3715050000101,3715050000101,37150500001,6.8x51mm Hybrid,4,0,1188,0,40011,40062,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3716050000101,3716050000101,37160500001,12.7x55mm PS12B,4,0,1189,0,40011,40072,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3717050000101,3717050000101,37170500001,7.62x51mm M62,4,0,1190,0,40011,40082,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3718050000101,3718050000101,37180500001,7.62x54R BT,4,0,1191,0,40011,40092,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3721050000101,3721050000101,37210500001,5.7x28mm SS190,4,0,1192,0,40011,40122,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3726050000101,3726050000101,37260500001,4.6x30mm AP SX,4,0,1193,0,40011,40172,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3727050000101,3727050000101,37270500001,碳纤维穿甲箭矢,4,0,1194,0,40011,40182,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3728050000101,3728050000101,37280500001,.300 BLK CBJ,4,0,1195,0,40011,40192,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3729050000101,3729050000101,37290500001,45-70,4,0,1196,0,40011,40311,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3710040000101,3710040000101,37100400001,5.56x45mm M855A1,4,0,1197,0,40011,40012,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3710030000101,3710030000101,37100300001,5.56x45mm M855,4,0,1198,0,40011,40012,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3710020000101,3710020000101,37100200001,5.56x45mm FMJ,4,0,1199,0,40011,40012,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3710010000101,3710010000101,37100100001,5.56x45mm RRLP,4,0,1200,0,40011,40012,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3711040000101,3711040000101,37110400001,7.62x39mm BP,4,0,1201,0,40011,40022,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3711030000101,3711030000101,37110300001,7.62x39mm PS,4,0,1202,0,40011,40022,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3711020000101,3711020000101,37110200001,7.62x39mm T45M,4,0,1203,0,40011,40022,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3711010000101,3711010000101,37110100001,7.62x39mm LP,4,0,1204,0,40011,40022,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3712040000101,3712040000101,37120400001,5.45x39mm BT,4,0,1205,0,40011,40032,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3712030000101,3712030000101,37120300001,5.45x39mm PS,4,0,1206,0,40011,40032,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3712020000101,3712020000101,37120200001,5.45x39mm T,4,0,1207,0,40011,40032,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3712010000101,3712010000101,37120100001,5.45x39mm PRS,4,0,1208,0,40011,40032,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3713040000101,3713040000101,37130400001,5.8x42mm DBP10,4,0,1209,0,40011,40042,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3713030000101,3713030000101,37130300001,5.8x42mm DVP88,4,0,1210,0,40011,40042,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3713020000101,3713020000101,37130200001,5.8x42mm DBP87,4,0,1211,0,40011,40042,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3714040000101,3714040000101,37140400001,9x39mm SP6,4,0,1212,0,40011,40052,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3714030000101,3714030000101,37140300001,9x39mm SP5,4,0,1213,0,40011,40052,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3715040000101,3715040000101,37150400001,6.8x51mm FMJ,4,0,1214,0,40011,40062,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3716040000101,3716040000101,37160400001,12.7x55mm PS12,4,0,1215,0,40011,40072,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3716040000201,3716040000201,37160400002,12.7x55mm散弹,4,0,1216,0,40011,40072,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3716030000101,3716030000101,37160300001,12.7x55mm PS12A,4,0,1217,0,40011,40072,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3717040000101,3717040000101,37170400001,7.62x51mm M80,4,0,1218,0,40011,40082,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3717030000101,3717030000101,37170300001,7.62x51mm BPZ,4,0,1219,0,40011,40082,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3717020000101,3717020000101,37170200001,7.62x51mm,4,0,1220,0,40011,40082,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3718040000101,3718040000101,37180400001,7.62x54R LPS,4,0,1221,0,40011,40092,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3718030000101,3718030000101,37180300001,7.62x54R T46M,4,0,1222,0,40011,40092,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3719040000101,3719040000101,37190400001,.45 ACP AP,4,0,1223,0,40011,40102,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3719030000101,3719030000101,37190300001,.45 ACP FMJ,4,0,1224,0,40011,40102,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3719020000101,3719020000101,37190200001,.45 ACP JHP,4,0,1225,0,40011,40102,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3719010000101,3719010000101,37190100001,.45 ACP HS,4,0,1226,0,40011,40102,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3719000000101,3719000000101,37190000001,.45 ACP RIP,4,0,1227,0,40011,40102,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3720040000101,3720040000101,37200400001,9x19mm PBP,4,0,1228,0,40011,40112,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3720030000101,3720030000101,37200300001,9x19mm AP6.3,4,0,1229,0,40011,40112,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3720020000101,3720020000101,37200200001,9x19mm Pst,4,0,1230,0,40011,40112,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3720010000101,3720010000101,37200100001,9x19mm PSO,4,0,1231,0,40011,40112,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3720000000101,3720000000101,37200000001,9x19mm RIP,4,0,1232,0,40011,40112,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3721040000101,3721040000101,37210400001,5.7x28mm SS193,4,0,1233,0,40011,40122,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3721030000101,3721030000101,37210300001,5.7x28mm L191,4,0,1234,0,40011,40122,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3721020000101,3721020000101,37210200001,5.7x28mm SS197SR,4,0,1235,0,40011,40122,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3721010000101,3721010000101,37210100001,5.7x28mm SS198LF,4,0,1236,0,40011,40122,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3721000000101,3721000000101,37210000001,5.7x28mm R37.F,4,0,1237,0,40011,40122,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3722040000101,3722040000101,37220400001,.357 Magnum FMJ,4,0,1238,0,40011,40132,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3722000000101,3722000000101,37220000001,.357散弹,4,0,1239,0,40011,40132,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3722030000101,3722030000101,37220300001,.357 Magnum JHP,4,0,1240,0,40011,40132,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3722020000101,3722020000101,37220200001,.357 Magnum HP,4,0,1241,0,40011,40132,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3723040000101,3723040000101,37230400001,.50 AE FMJ,4,0,1242,0,40011,40142,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3723030000101,3723030000101,37230300001,.50 AE JHP,4,0,1243,0,40011,40142,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3723020000101,3723020000101,37230200001,.50 AE HP,4,0,1244,0,40011,40142,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3725040000201,3725040000201,37250400002,12 Gauge独头 AP-20,4,0,1245,0,40011,40162,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3725040000301,3725040000301,37250400003,12 Gauge龙熄4级弹,4,0,1246,0,40011,40162,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3725030000101,3725030000101,37250300001,12 Gauge 箭形弹,4,0,1247,0,40011,40162,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3725030000201,3725030000201,37250300002,12 Gauge独头 FTX,4,0,1248,0,40011,40162,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3725020000201,3725020000201,37250200002,12 Gauge独头 GT,4,0,1249,0,40011,40162,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3725010000101,3725010000101,37250100001,12 Gauge 7毫米鹿弹,4,0,1250,0,40011,40162,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3725000000201,3725000000201,37250000002,12 Gauge独头 RIP,4,0,1251,0,40011,40162,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3725000000101,3725000000101,37250000001,12 Gauge 8.5毫米鹿弹,4,0,1252,0,40011,40162,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3726040000101,3726040000101,37260400001,4.6*30,4,0,1253,0,40011,40172,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3726030000101,3726030000101,37260300001,4.6*30,4,0,1254,0,40011,40172,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3728040000101,3728040000101,37280400001,300 Blackout BCP FMJ 4级弹,4,0,1255,0,40011,40182,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3728030000101,3728030000101,37280300001,300 Blackout V-Max 3级弹,4,0,1256,0,40011,40182,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3727030000101,3727030000101,37270300001,玻纤柳叶箭矢,4,0,1257,0,40011,40192,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3727040000101,3727040000101,37270400001,碳纤维刺骨箭矢,4,0,1258,0,40011,40192,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
3729040000101,3729040000101,37290400001,45-70,4,0,1259,0,40011,40311,17660000010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,240,False,True,None
