RowName,RuleKey,RuleId,ItemId,SocketId,bIsGroup,Priority,FixedMeshItemId,RowDescription
3247,3247,100010,13040000006,3,True,0,0,None
3248,3248,100010,13040000003,3,True,0,0,None
11766,11766,110408,13130000171,6,True,0,0,None
11765,11765,110408,13130000170,6,True,0,0,None
11764,11764,110408,13130000169,6,True,0,0,None
11763,11763,110408,13130000168,6,True,0,0,None
11762,11762,110408,13130000167,6,True,0,0,None
11760,11760,110408,13130000165,6,True,0,0,None
11759,11759,110408,13130000164,6,True,0,0,None
11758,11758,110408,13130000163,6,True,0,0,None
11757,11757,110408,13130000162,6,True,0,0,None
11756,11756,110408,13130000161,6,True,0,0,None
11755,11755,110408,13130000160,6,True,0,0,None
11754,11754,110408,13130000159,6,True,0,0,None
11753,11753,110408,13130000158,6,True,0,0,None
11752,11752,110408,13130000157,6,True,0,0,None
11750,11750,110408,13130000155,6,True,0,0,None
11749,11749,100030,13050000182,4,False,0,0,None
15159,15159,100037,13040000105,3,True,0,0,None
15158,15158,100037,13040000104,3,True,0,0,None
15157,15157,100057,13040000009,3,True,0,0,None
15156,15156,100057,13040000007,3,True,0,0,None
15155,15155,100057,13040000006,3,True,0,0,None
6261,6261,100057,13040000110,3,True,0,0,None
6260,6260,100057,13040000109,3,True,0,0,None
6259,6259,100057,13040000108,3,True,0,0,None
6258,6258,100057,13040000107,3,True,0,0,None
6257,6257,100057,13040000106,3,True,0,0,None
6256,6256,100057,13040000105,3,True,0,0,None
6255,6255,100057,13040000104,3,True,0,0,None
15169,15169,140183,13040000007,3,True,0,0,None
6208,6208,130035,13040000110,3,True,0,0,None
6207,6207,130035,13040000109,3,True,0,0,None
6206,6206,130035,13040000108,3,True,0,0,None
6205,6205,130035,13040000107,3,True,0,0,None
6204,6204,130035,13040000106,3,True,0,0,None
6203,6203,130035,13040000105,3,True,0,0,None
6202,6202,130035,13040000104,3,True,0,0,None
14533,14533,140072,13140000031,8,True,0,0,None
14532,14532,140072,13140000030,8,True,0,0,None
14531,14531,140072,13140000029,8,True,0,0,None
14530,14530,140072,13140000028,8,True,0,0,None
14529,14529,140072,13140000027,8,True,0,0,None
14528,14528,140072,13140000026,8,True,0,0,None
14527,14527,140072,13140000025,8,True,0,0,None
14526,14526,140072,13140000024,8,True,0,0,None
14525,14525,140072,13140000023,8,True,0,0,None
14524,14524,140072,13140000022,8,True,0,0,None
14523,14523,140072,13140000021,8,True,0,0,None
14522,14522,100036,13040000110,3,True,0,0,None
14521,14521,100036,13040000109,3,True,0,0,None
14516,14516,100036,13040000104,3,True,0,0,None
14517,14517,100036,13040000105,3,True,0,0,None
14518,14518,100036,13040000106,3,True,0,0,None
14519,14519,100036,13040000107,3,True,0,0,None
14520,14520,100036,13040000108,3,True,0,0,None
6269,6269,100037,13040000138,3,False,0,0,None
6267,6267,100037,13040000159,3,False,0,0,None
10347,10347,100002,13040000143,3,False,0,0,None
10530,10530,100005,13020000426,2,False,0,0,None
3360,3360,100011,13020000261,2,False,0,0,None
4765,4765,1328,13110000034,11,False,0,0,None
11922,11922,100039,13050000307,4,False,0,0,None
11921,11921,100039,13050000306,4,False,0,0,None
11920,11920,100039,13050000305,4,False,0,0,None
11919,11919,100039,13050000292,4,False,0,0,None
11918,11918,100039,13050000291,4,False,0,0,None
11916,11916,100039,13020000444,2,False,0,0,None
11917,11917,100039,13050000290,4,False,0,0,None
7436,7436,100039,13110000057,11,True,0,0,None
7435,7435,100039,13110000056,11,True,0,0,None
7434,7434,100039,13110000055,11,True,0,0,None
7433,7433,100039,13110000054,11,True,0,0,None
7432,7432,100039,13110000053,11,True,0,0,None
7431,7431,100039,13110000052,11,True,0,0,None
7430,7430,100039,13110000051,11,True,0,0,None
7429,7429,100039,13110000050,11,True,0,0,None
15671,15671,100031,13110000049,11,False,0,0,None
7426,7426,100039,13110000047,11,True,0,0,None
7425,7425,100039,13110000042,11,True,0,0,None
3388,3388,140028,13110000016,11,True,0,0,None
3389,3389,140029,13140000001,8,True,0,0,None
6052,6052,100033,13030000124,1,False,0,0,None
3398,3398,140060,13110000001,11,True,0,0,None
3399,3399,140060,13110000004,11,True,0,0,None
3400,3400,140060,13110000005,11,True,0,0,None
3401,3401,140060,13110000006,11,True,0,0,None
3402,3402,140060,13110000007,11,True,0,0,None
3403,3403,140060,13110000011,11,True,0,0,None
3404,3404,140060,13110000013,11,True,0,0,None
3405,3405,140060,13110000014,11,True,0,0,None
3406,3406,140060,13110000015,11,True,0,0,None
3407,3407,140060,13110000016,11,True,0,0,None
3408,3408,140060,13110000017,11,True,0,0,None
3409,3409,140060,13110000018,11,True,0,0,None
3410,3410,140060,13110000019,11,True,0,0,None
3411,3411,140060,13110000020,11,True,0,0,None
3412,3412,140060,13110000023,11,True,0,0,None
3413,3413,140060,13110000024,11,True,0,0,None
3414,3414,140060,13110000003,11,True,0,0,None
3415,3415,140060,13110000012,11,True,0,0,None
3416,3416,140060,13140000001,8,True,0,0,None
3417,3417,140060,13140000004,8,True,0,0,None
3418,3418,140060,13140000006,8,True,0,0,None
3419,3419,140060,13140000008,8,True,0,0,None
3420,3420,140060,13140000013,8,True,0,0,None
3421,3421,140060,13140000014,8,True,0,0,None
3422,3422,140060,13140000015,8,True,0,0,None
3423,3423,140060,13140000016,8,True,0,0,None
3424,3424,140060,13140000002,8,True,0,0,None
3425,3425,140060,13140000003,8,True,0,0,None
3426,3426,140060,13140000010,8,True,0,0,None
3427,3427,140060,13140000011,8,True,0,0,None
3428,3428,140060,13140000012,8,True,0,0,None
3429,3429,140060,13140000017,8,True,0,0,None
3430,3430,140060,13140000018,8,True,0,0,None
3431,3431,140060,13140000019,8,True,0,0,None
3432,3432,140060,13140000020,8,True,0,0,None
7281,7281,100057,13110000042,11,True,0,0,None
7280,7280,100057,13110000046,11,True,0,0,None
7278,7278,100057,13110000044,11,True,0,0,None
7277,7277,100057,13110000043,11,True,0,0,None
7272,7272,100056,13110000053,11,True,0,0,None
7271,7271,100056,13110000052,11,True,0,0,None
7270,7270,100056,13110000051,11,True,0,0,None
7269,7269,100056,13110000050,11,True,0,0,None
7267,7267,100056,13110000048,11,True,0,0,None
7265,7265,100056,13110000042,11,True,0,0,None
7264,7264,100056,13110000046,11,True,0,0,None
14847,14847,100026,13110000040,11,True,0,0,None
14846,14846,100026,13110000042,11,True,0,0,None
3471,3471,140040,13110000001,11,True,0,0,None
3472,3472,140040,13110000004,11,True,0,0,None
3473,3473,140040,13110000005,11,True,0,0,None
3474,3474,140040,13110000006,11,True,0,0,None
3475,3475,140040,13110000007,11,True,0,0,None
3476,3476,140040,13110000011,11,True,0,0,None
3477,3477,140040,13110000013,11,True,0,0,None
3478,3478,140040,13110000014,11,True,0,0,None
3479,3479,140040,13110000015,11,True,0,0,None
3480,3480,140040,13110000016,11,True,0,0,None
3481,3481,140040,13110000017,11,True,0,0,None
3482,3482,140040,13110000018,11,True,0,0,None
3483,3483,140040,13110000019,11,True,0,0,None
3484,3484,140040,13110000020,11,True,0,0,None
3485,3485,140040,13110000023,11,True,0,0,None
3486,3486,140040,13110000024,11,True,0,0,None
3487,3487,140040,13110000003,11,True,0,0,None
3488,3488,140040,13110000012,11,True,0,0,None
22783,22783,280006,13320000005,34,True,0,0,None
3494,3494,140038,13110000001,11,True,0,0,None
3495,3495,140038,13110000004,11,True,0,0,None
3496,3496,140038,13110000005,11,True,0,0,None
3497,3497,140038,13110000006,11,True,0,0,None
3498,3498,140038,13110000007,11,True,0,0,None
3499,3499,140038,13110000011,11,True,0,0,None
3500,3500,140038,13110000013,11,True,0,0,None
3501,3501,140038,13110000014,11,True,0,0,None
3502,3502,140038,13110000015,11,True,0,0,None
3503,3503,140038,13110000016,11,True,0,0,None
3504,3504,140038,13110000017,11,True,0,0,None
3505,3505,140038,13110000018,11,True,0,0,None
3506,3506,140038,13110000019,11,True,0,0,None
3507,3507,140038,13110000020,11,True,0,0,None
3508,3508,140038,13110000023,11,True,0,0,None
3509,3509,140038,13110000024,11,True,0,0,None
3510,3510,140038,13110000003,11,True,0,0,None
3511,3511,140038,13110000012,11,True,0,0,None
3512,3512,140028,13110000012,11,True,0,0,None
22782,22782,280006,13320000001,34,True,0,0,None
6127,6127,100002,13040000104,3,True,0,0,None
11989,11989,110452,13130000186,6,True,0,0,None
3518,3518,110012,13130000135,6,False,0,0,None
3519,3519,110008,13130000138,6,False,0,0,None
3520,3520,110003,13130000138,6,False,0,0,None
3521,3521,110011,13130000136,6,False,0,0,None
3780,3780,110011,13130000143,6,False,0,0,None
3781,3781,110011,13130000144,6,False,0,0,None
3782,3782,110192,13130000111,6,True,0,0,None
3783,3783,110192,13130000112,6,True,0,0,None
3784,3784,110192,13130000113,6,True,0,0,None
3785,3785,110192,13130000114,6,True,0,0,None
3786,3786,110192,13130000115,6,True,0,0,None
3787,3787,110192,13130000116,6,True,0,0,None
3788,3788,110192,13130000117,6,True,0,0,None
3789,3789,110192,13130000118,6,True,0,0,None
3790,3790,110192,13130000119,6,True,0,0,None
3791,3791,110192,13130000120,6,True,0,0,None
3792,3792,110192,13130000121,6,True,0,0,None
3793,3793,110192,13130000136,6,False,0,0,None
6310,6310,100005,13040000104,3,True,0,0,None
6311,6311,100005,13040000105,3,True,0,0,None
3797,3797,140025,13140000007,8,True,0,0,None
3798,3798,140029,13140000007,8,True,0,0,None
3799,3799,140003,13140000007,8,True,0,0,None
16736,16736,140005,13140000021,8,True,0,0,None
3801,3801,140020,13140000007,8,True,0,0,None
3802,3802,140039,13140000007,8,True,0,0,None
3803,3803,140040,13140000001,8,True,0,0,None
3804,3804,140040,13140000007,8,True,0,0,None
3805,3805,140053,13140000007,8,True,0,0,None
3806,3806,140060,13140000007,8,True,0,0,None
3807,3807,280003,13140000007,8,True,0,0,None
14861,14861,100040,13120000244,5,False,0,0,None
6176,6176,100040,13040000142,3,False,0,0,None
8522,8522,110371,13130000155,6,True,0,0,None
7088,7088,100040,13110000047,11,True,0,0,None
7087,7087,100040,13110000042,11,True,0,0,None
8516,8516,100040,13020000368,2,False,0,0,None
10913,10913,100027,13020000436,2,False,0,0,None
10917,10917,110436,13130000155,6,True,0,0,None
10916,10916,100027,13020000439,2,False,0,0,None
10915,10915,100027,13020000438,2,False,0,0,None
10914,10914,100027,13020000437,2,False,0,0,None
3845,3845,100041,13020000273,2,False,0,0,None
3842,3842,100041,13050000108,4,False,0,0,None
3843,3843,100041,13120000209,5,False,0,0,None
3844,3844,100041,13040000080,3,False,0,0,None
14889,14889,100002,13120000237,5,False,0,0,None
11653,11653,100043,13020000404,2,False,0,0,None
3878,3878,100044,13040000083,3,False,0,0,None
9218,9218,100042,13020000389,2,False,0,0,None
6210,6210,100042,13040000167,3,False,0,0,None
9214,9214,100042,13050000237,4,False,0,0,None
3883,3883,100045,13020000281,2,False,0,0,None
3884,3884,100045,13050000111,4,False,0,0,None
3885,3885,100045,13040000084,3,False,0,0,None
3886,3886,100045,13120000213,5,False,0,0,None
3936,3936,100044,13120000117,5,False,0,0,None
3909,3909,100044,13020000018,2,False,0,0,None
3910,3910,100044,13030000061,1,False,0,0,None
3911,3911,100044,13030000065,1,False,0,0,None
3912,3912,100044,13030000066,1,False,0,0,None
10191,10191,100015,13020000415,2,False,0,0,None
3919,3919,100044,13050000029,4,False,0,0,None
3940,3940,110275,13130000111,6,True,0,0,None
3941,3941,110275,13130000112,6,True,0,0,None
3942,3942,110275,13130000113,6,True,0,0,None
3943,3943,110275,13130000114,6,True,0,0,None
3944,3944,110275,13130000115,6,True,0,0,None
3945,3945,110275,13130000116,6,True,0,0,None
3946,3946,110275,13130000117,6,True,0,0,None
3947,3947,110275,13130000118,6,True,0,0,None
3948,3948,110275,13130000119,6,True,0,0,None
3949,3949,110275,13130000120,6,True,0,0,None
3950,3950,110275,13130000121,6,True,0,0,None
3954,3954,100047,13040000086,3,False,0,0,None
22043,22043,100047,13110000089,11,True,0,0,None
13189,13189,100047,13030000109,1,True,0,0,None
12291,12291,100047,13110000040,11,True,0,0,None
12290,12290,100047,13110000042,11,True,0,0,None
13114,13114,100047,13120000232,5,False,0,0,None
4024,4024,100047,13020000001,2,False,0,0,None
13203,13203,110001,13130000157,6,True,0,0,None
6379,6379,100046,13040000104,3,True,0,0,None
11161,11161,110454,13130000184,6,True,0,0,None
11160,11160,100046,13050000191,4,False,0,0,None
11162,11162,110454,13130000185,6,True,0,0,None
11159,11159,100046,13050000190,4,False,0,0,None
11165,11165,110454,13130000188,6,True,0,0,None
11164,11164,110454,13130000187,6,True,0,0,None
11163,11163,110454,13130000186,6,True,0,0,None
11158,11158,100046,13020000454,2,False,0,0,None
4088,4088,140038,13110000029,11,True,0,0,None
4089,4089,140038,13110000032,11,True,0,0,None
4090,4090,140040,13110000029,11,True,0,0,None
4091,4091,140040,13110000032,11,True,0,0,None
4092,4092,140060,13110000029,11,True,0,0,None
4093,4093,140060,13110000032,11,True,0,0,None
4094,4094,280002,13110000028,11,True,0,0,None
4095,4095,280002,13110000030,11,True,0,0,None
4096,4096,280002,13110000031,11,True,0,0,None
4097,4097,280002,13110000033,11,True,0,0,None
7054,7054,100002,13110000046,11,True,0,0,None
16761,16761,100004,13140000036,8,True,0,0,None
4102,4102,100012,13110000029,11,True,0,0,None
4103,4103,100012,13110000032,11,True,0,0,None
15711,15711,100019,13110000065,11,True,0,0,None
7038,7038,100023,13110000046,11,True,0,0,None
14542,14542,100036,13110000061,11,True,0,0,None
14541,14541,100036,13110000040,11,True,0,0,None
7086,7086,100040,13110000046,11,True,0,0,None
7463,7463,100013,13110000052,11,True,0,0,None
7462,7462,100013,13110000051,11,True,0,0,None
7461,7461,100013,13110000050,11,True,0,0,None
4116,4116,100010,13110000029,11,True,0,0,None
4117,4117,100010,13110000032,11,True,0,0,None
7262,7262,100056,13110000044,11,True,0,0,None
7230,7230,100033,13110000046,11,True,0,0,None
7166,7166,130034,13110000046,11,True,0,0,None
14576,14576,100003,13110000064,11,True,0,0,None
14575,14575,100003,13110000061,11,True,0,0,None
14845,14845,100026,13110000046,11,True,0,0,None
14844,14844,100026,13110000074,11,True,0,0,None
7424,7424,100039,13110000046,11,True,0,0,None
12289,12289,100047,13110000046,11,True,0,0,None
4140,4140,140013,13110000028,11,True,0,0,None
4141,4141,140013,13110000030,11,True,0,0,None
4142,4142,140013,13110000031,11,True,0,0,None
4143,4143,140013,13110000033,11,True,0,0,None
4144,4144,140028,13110000029,11,True,0,0,None
4145,4145,140028,13110000032,11,True,0,0,None
7062,7062,100002,13110000053,11,True,0,0,None
7061,7061,100002,13110000052,11,True,0,0,None
7060,7060,100002,13110000051,11,True,0,0,None
7059,7059,100002,13110000050,11,True,0,0,None
7126,7126,100009,13110000053,11,True,0,0,None
7125,7125,100009,13110000052,11,True,0,0,None
7124,7124,100009,13110000051,11,True,0,0,None
7123,7123,100009,13110000050,11,True,0,0,None
7120,7120,100009,13110000047,11,True,0,0,None
7119,7119,100009,13110000042,11,True,0,0,None
7118,7118,100009,13110000046,11,True,0,0,None
4172,4172,100012,13110000002,11,True,0,0,None
4173,4173,100012,13110000028,11,True,0,0,None
4174,4174,100012,13110000030,11,True,0,0,None
4175,4175,100012,13110000031,11,True,0,0,None
4176,4176,100012,13110000033,11,True,0,0,None
15710,15710,100019,13110000064,11,True,0,0,None
15720,15720,100019,13110000067,11,True,0,0,None
15719,15719,100019,13110000057,11,True,0,0,None
15718,15718,100019,13110000053,11,True,0,0,None
7078,7078,100022,13110000053,11,True,0,0,None
7077,7077,100022,13110000052,11,True,0,0,None
7076,7076,100022,13110000051,11,True,0,0,None
7075,7075,100022,13110000050,11,True,0,0,None
7072,7072,100022,13110000047,11,True,0,0,None
7071,7071,100022,13110000042,11,True,0,0,None
7070,7070,100022,13110000046,11,True,0,0,None
7046,7046,100023,13110000053,11,True,0,0,None
7045,7045,100023,13110000052,11,True,0,0,None
7044,7044,100023,13110000051,11,True,0,0,None
7043,7043,100023,13110000050,11,True,0,0,None
7158,7158,130035,13110000053,11,True,0,0,None
7157,7157,130035,13110000052,11,True,0,0,None
7156,7156,130035,13110000051,11,True,0,0,None
7155,7155,130035,13110000050,11,True,0,0,None
7152,7152,130035,13110000047,11,True,0,0,None
7151,7151,130035,13110000042,11,True,0,0,None
7150,7150,130035,13110000046,11,True,0,0,None
14551,14551,100036,13110000048,11,True,0,0,None
14550,14550,100036,13110000047,11,True,0,0,None
14549,14549,100036,13110000063,11,True,0,0,None
14548,14548,100036,13110000062,11,True,0,0,None
14547,14547,100036,13110000044,11,True,0,0,None
7094,7094,100040,13110000053,11,True,0,0,None
7093,7093,100040,13110000052,11,True,0,0,None
7092,7092,100040,13110000051,11,True,0,0,None
7091,7091,100040,13110000050,11,True,0,0,None
4240,4240,100045,13110000001,11,True,0,0,None
4241,4241,100045,13110000004,11,True,0,0,None
4242,4242,100045,13110000005,11,True,0,0,None
4243,4243,100045,13110000006,11,True,0,0,None
4244,4244,100045,13110000007,11,True,0,0,None
4245,4245,100045,13110000011,11,True,0,0,None
4246,4246,100045,13110000013,11,True,0,0,None
4247,4247,100045,13110000014,11,True,0,0,None
4248,4248,100045,13110000015,11,True,0,0,None
4249,4249,100045,13110000016,11,True,0,0,None
4250,4250,100045,13110000017,11,True,0,0,None
4251,4251,100045,13110000018,11,True,0,0,None
4252,4252,100045,13110000019,11,True,0,0,None
4253,4253,100045,13110000020,11,True,0,0,None
4254,4254,100045,13110000023,11,True,0,0,None
4255,4255,100045,13110000024,11,True,0,0,None
4256,4256,100045,13110000002,11,True,0,0,None
4257,4257,100045,13110000028,11,True,0,0,None
4258,4258,100045,13110000030,11,True,0,0,None
4259,4259,100045,13110000031,11,True,0,0,None
4260,4260,100045,13110000033,11,True,0,0,None
4261,4261,100045,13110000003,11,True,0,0,None
4262,4262,100045,13110000012,11,True,0,0,None
4263,4263,100045,13110000029,11,True,0,0,None
4264,4264,100045,13110000032,11,True,0,0,None
7363,7363,100005,13110000048,11,True,0,0,None
7362,7362,100005,13110000047,11,True,0,0,None
7361,7361,100005,13110000042,11,True,0,0,None
7360,7360,100005,13110000046,11,True,0,0,None
4270,4270,140028,13110000002,11,True,0,0,None
4271,4271,140028,13110000028,11,True,0,0,None
4272,4272,140028,13110000030,11,True,0,0,None
4273,4273,140028,13110000031,11,True,0,0,None
4274,4274,140028,13110000033,11,True,0,0,None
4275,4275,140038,13110000002,11,True,0,0,None
4276,4276,140038,13110000028,11,True,0,0,None
4277,4277,140038,13110000030,11,True,0,0,None
4278,4278,140038,13110000031,11,True,0,0,None
4279,4279,140038,13110000033,11,True,0,0,None
4280,4280,140040,13110000002,11,True,0,0,None
4281,4281,140040,13110000028,11,True,0,0,None
4282,4282,140040,13110000030,11,True,0,0,None
4283,4283,140040,13110000031,11,True,0,0,None
4284,4284,140040,13110000033,11,True,0,0,None
4285,4285,140020,13110000002,11,True,0,0,None
4286,4286,140020,13110000028,11,True,0,0,None
4287,4287,140020,13110000030,11,True,0,0,None
4288,4288,140020,13110000031,11,True,0,0,None
4289,4289,140020,13110000033,11,True,0,0,None
7379,7379,100025,13110000048,11,True,0,0,None
7378,7378,100025,13110000047,11,True,0,0,None
7377,7377,100025,13110000042,11,True,0,0,None
7376,7376,100025,13110000046,11,True,0,0,None
4310,4310,100044,13110000001,11,True,0,0,None
4311,4311,100044,13110000004,11,True,0,0,None
4312,4312,100044,13110000005,11,True,0,0,None
4313,4313,100044,13110000006,11,True,0,0,None
4314,4314,100044,13110000007,11,True,0,0,None
4315,4315,100044,13110000011,11,True,0,0,None
4316,4316,100044,13110000013,11,True,0,0,None
4317,4317,100044,13110000014,11,True,0,0,None
4318,4318,100044,13110000015,11,True,0,0,None
4319,4319,100044,13110000016,11,True,0,0,None
4320,4320,100044,13110000017,11,True,0,0,None
4321,4321,100044,13110000018,11,True,0,0,None
4322,4322,100044,13110000019,11,True,0,0,None
4323,4323,100044,13110000020,11,True,0,0,None
4324,4324,100044,13110000023,11,True,0,0,None
4325,4325,100044,13110000024,11,True,0,0,None
4326,4326,100044,13110000002,11,True,0,0,None
4327,4327,100044,13110000028,11,True,0,0,None
4328,4328,100044,13110000030,11,True,0,0,None
4329,4329,100044,13110000031,11,True,0,0,None
4330,4330,100044,13110000033,11,True,0,0,None
7496,7496,100046,13110000053,11,True,0,0,None
7495,7495,100046,13110000052,11,True,0,0,None
7494,7494,100046,13110000051,11,True,0,0,None
7493,7493,100046,13110000050,11,True,0,0,None
7491,7491,100046,13110000048,11,True,0,0,None
7490,7490,100046,13110000047,11,True,0,0,None
7489,7489,100046,13110000042,11,True,0,0,None
7488,7488,100046,13110000046,11,True,0,0,None
7320,7320,100015,13110000053,11,True,0,0,None
7319,7319,100015,13110000052,11,True,0,0,None
7318,7318,100015,13110000051,11,True,0,0,None
7317,7317,100015,13110000050,11,True,0,0,None
7314,7314,100015,13110000047,11,True,0,0,None
7313,7313,100015,13110000042,11,True,0,0,None
7312,7312,100015,13110000046,11,True,0,0,None
4366,4366,100010,13110000002,11,True,0,0,None
4367,4367,100010,13110000028,11,True,0,0,None
4368,4368,100010,13110000030,11,True,0,0,None
4369,4369,100010,13110000031,11,True,0,0,None
4370,4370,100010,13110000033,11,True,0,0,None
4371,4371,140060,13110000002,11,True,0,0,None
4372,4372,140060,13110000028,11,True,0,0,None
4373,4373,140060,13110000030,11,True,0,0,None
4374,4374,140060,13110000031,11,True,0,0,None
4375,4375,140060,13110000033,11,True,0,0,None
7288,7288,100057,13110000053,11,True,0,0,None
7287,7287,100057,13110000052,11,True,0,0,None
7286,7286,100057,13110000051,11,True,0,0,None
7285,7285,100057,13110000050,11,True,0,0,None
7239,7239,100033,13110000054,11,True,0,0,None
7238,7238,100033,13110000053,11,True,0,0,None
7237,7237,100033,13110000052,11,True,0,0,None
7236,7236,100033,13110000051,11,True,0,0,None
7235,7235,100033,13110000050,11,True,0,0,None
7175,7175,130034,13110000054,11,True,0,0,None
13270,13270,130034,13110000056,11,True,0,0,None
13269,13269,130034,13110000053,11,True,0,0,None
13268,13268,130034,13110000052,11,True,0,0,None
13267,13267,130034,13110000051,11,True,0,0,None
4405,4405,110013,13110000033,11,True,0,0,None
4404,4404,110013,13110000031,11,True,0,0,None
4403,4403,110013,13110000030,11,True,0,0,None
4402,4402,110013,13110000028,11,True,0,0,None
4401,4401,110013,13110000002,11,True,0,0,None
4737,4737,110013,13110000024,11,True,0,0,None
4725,4725,200001,13110000028,12,False,0,0,None
15912,15912,140183,13160000010,19,True,0,0,None
15911,15911,140183,13160000009,19,True,0,0,None
15906,15906,100036,13030000114,1,True,0,0,None
15905,15905,100036,13030000113,1,True,0,0,None
15904,15904,100036,13030000112,1,True,0,0,None
15903,15903,100036,13030000111,1,True,0,0,None
15902,15902,100036,13030000110,1,True,0,0,None
15901,15901,100036,13030000109,1,True,0,0,None
14870,14870,100023,13120000235,5,False,0,0,None
14865,14865,100047,13120000036,5,False,0,0,None
15910,15910,140183,13160000006,19,True,0,0,None
4442,4442,100036,13020000320,2,False,0,0,None
15909,15909,140183,13160000005,19,True,0,0,None
15908,15908,140183,13320000001,20,True,0,0,None
15907,15907,140231,13320000001,32,True,0,0,None
6412,6412,100040,13120000247,5,True,0,0,None
6411,6411,100040,13120000246,5,True,0,0,None
6410,6410,100040,13120000245,5,True,0,0,None
14863,14863,100022,13120000030,5,False,0,0,None
22283,22283,100040,13040000182,3,True,0,0,None
6183,6183,100040,13040000110,3,True,0,0,None
6182,6182,100040,13040000109,3,True,0,0,None
6181,6181,100040,13040000108,3,True,0,0,None
6180,6180,100040,13040000107,3,True,0,0,None
6179,6179,100040,13040000106,3,True,0,0,None
6178,6178,100040,13040000105,3,True,0,0,None
6177,6177,100040,13040000104,3,True,0,0,None
8524,8524,110371,13130000157,6,True,0,0,None
8519,8519,100040,13050000216,4,False,0,0,None
6042,6042,100054,13030000114,1,True,0,0,None
6013,6013,100040,13030000122,1,True,0,0,None
6012,6012,100040,13030000121,1,True,0,0,None
6009,6009,100040,13030000117,1,True,0,0,None
6007,6007,100040,13030000147,1,False,0,0,None
8527,8527,110371,13130000160,6,True,0,0,None
8526,8526,110371,13130000159,6,True,0,0,None
8525,8525,110371,13130000158,6,True,0,0,None
8518,8518,100040,13020000370,2,False,0,0,None
8517,8517,100040,13020000369,2,False,0,0,None
9220,9220,100042,13020000391,2,False,0,0,None
9221,9221,100042,13020000392,2,False,0,0,None
9219,9219,100042,13020000390,2,False,0,0,None
9222,9222,110389,13130000155,6,True,0,0,None
6209,6209,100042,13040000154,3,False,0,0,None
14884,14884,100054,13120000150,5,False,0,0,None
13298,13298,100042,13120000210,5,False,0,0,None
13275,13275,100042,13120000250,5,False,0,0,None
4523,4523,100045,13020000324,2,False,0,0,None
4524,4524,100045,13020000325,2,False,0,0,None
4525,4525,100045,13020000326,2,False,0,0,None
4526,4526,100045,13020000327,2,False,0,0,None
4527,4527,100045,13040000003,3,True,0,0,None
4528,4528,100045,13040000006,3,True,0,0,None
4529,4529,100045,13040000007,3,True,0,0,None
4530,4530,100045,13040000009,3,True,0,0,None
4531,4531,100045,13040000022,3,True,0,0,None
4532,4532,100045,13040000023,3,True,0,0,None
4533,4533,100045,13040000025,3,True,0,0,None
4534,4534,100045,13040000041,3,True,0,0,None
4535,4535,100045,13040000042,3,True,0,0,None
4536,4536,100045,13040000043,3,True,0,0,None
4537,4537,100045,13040000044,3,True,0,0,None
4538,4538,100045,13040000045,3,True,0,0,None
4539,4539,100045,13040000046,3,True,0,0,None
4540,4540,100045,13040000047,3,True,0,0,None
4541,4541,100045,13040000050,3,True,0,0,None
4542,4542,100045,13040000051,3,True,0,0,None
4543,4543,100045,13040000055,3,True,0,0,None
4544,4544,100045,13040000056,3,True,0,0,None
4545,4545,100045,13120000030,5,True,0,0,None
4546,4546,100045,13120000031,5,True,0,0,None
4547,4547,100045,13120000032,5,True,0,0,None
4548,4548,100045,13120000033,5,True,0,0,None
4549,4549,100045,13120000034,5,True,0,0,None
4550,4550,100045,13120000035,5,True,0,0,None
4551,4551,100045,13120000036,5,True,0,0,None
4552,4552,100045,13120000037,5,True,0,0,None
4553,4553,100044,13040000075,3,False,0,0,None
4554,4554,100044,13040000003,3,True,0,0,None
4555,4555,100044,13040000006,3,True,0,0,None
4556,4556,100044,13040000007,3,True,0,0,None
4557,4557,100044,13040000009,3,True,0,0,None
4558,4558,100044,13040000022,3,True,0,0,None
4559,4559,100044,13040000023,3,True,0,0,None
4560,4560,100044,13040000025,3,True,0,0,None
4561,4561,100044,13040000041,3,True,0,0,None
4562,4562,100044,13040000042,3,True,0,0,None
4563,4563,100044,13040000043,3,True,0,0,None
4564,4564,100044,13040000044,3,True,0,0,None
4565,4565,100044,13040000045,3,True,0,0,None
4566,4566,100044,13040000046,3,True,0,0,None
4567,4567,100044,13040000047,3,True,0,0,None
4568,4568,100044,13040000050,3,True,0,0,None
4569,4569,100044,13040000051,3,True,0,0,None
4570,4570,100044,13040000055,3,True,0,0,None
4571,4571,100044,13040000056,3,True,0,0,None
4572,4572,100044,13120000128,5,True,0,0,None
4573,4573,100044,13120000129,5,True,0,0,None
4574,4574,100044,13120000130,5,True,0,0,None
4575,4575,100044,13120000131,5,True,0,0,None
4576,4576,100044,13120000126,5,True,0,0,None
4577,4577,100044,13020000256,2,True,0,0,None
4578,4578,100044,13020000257,2,True,0,0,None
4579,4579,100044,13020000258,2,True,0,0,None
4580,4580,100044,13020000259,2,True,0,0,None
4581,4581,100044,13020000260,2,True,0,0,None
10190,10190,100015,13020000414,2,False,0,0,None
10209,10209,110418,13130000157,6,True,0,0,None
9975,9975,110412,13130000157,6,True,0,0,None
9969,9969,100037,13020000412,2,False,0,0,None
7304,7304,100037,13110000053,11,True,0,0,None
7303,7303,100037,13110000052,11,True,0,0,None
