---,ItemId,RecId,DescId,Name
10030000309,10030000309,18030000002,10030000002,S12M掉落预设9
10030000310,10030000310,18030000002,10030000002,S12M掉落预设10
10030000311,10030000311,18030000002,10030000002,S12M掉落预设11
10030000312,10030000312,18030000002,10030000002,S12M掉落预设12
10030000313,10030000313,18030000002,10030000002,S12M掉落预设13
10030000314,10030000314,18030000002,10030000002,S12M掉落预设14
10030000315,10030000315,18030000002,10030000002,S12M掉落预设15
10030000316,10030000316,18030000002,10030000002,S12M掉落预设16
10030000317,10030000317,18030000002,10030000002,S12M掉落预设17
10030000318,10030000318,18030000002,10030000002,S12M掉落预设18
10030000319,10030000319,18030000002,10030000002,S12M掉落预设19
10030000320,10030000320,18030000002,10030000002,S12M掉落预设20
10030000321,10030000321,18030000002,10030000321,S12M掉落预设21
10030000322,10030000322,18030000002,10030000322,S12M掉落预设22
10030000323,10030000323,18030000002,10030000323,S12M掉落预设23
10030000324,10030000324,18030000002,10030000324,S12M掉落预设24
10030000325,10030000325,18030000002,10030000325,S12M掉落预设25
10030000326,10030000326,18030000002,10030000326,S12M掉落预设26
10030000327,10030000327,18030000002,10030000327,S12M掉落预设27
10030000328,10030000328,18030000002,10030000328,S12M掉落预设28
10030000329,10030000329,18030000002,10030000329,S12M掉落预设29
10030000330,10030000330,18030000002,10030000330,S12M掉落预设30
10030000331,10030000331,18030000002,10030000002,S12M进阶掉落预设1
10030000332,10030000332,18030000002,10030000002,S12M进阶掉落预设2
10030000333,10030000333,18030000002,10030000002,S12M进阶掉落预设3
10030000334,10030000334,18030000002,10030000002,S12M进阶掉落预设4
10030000335,10030000335,18030000002,10030000002,S12M进阶掉落预设5
10030000336,10030000336,18030000002,10030000336,S12M进阶掉落预设6
10030000337,10030000337,18030000002,10030000337,S12M进阶掉落预设7
10030000338,10030000338,18030000002,10030000338,S12M进阶掉落预设8
10030000339,10030000339,18030000002,10030000339,S12M进阶掉落预设9
10030000340,10030000340,18030000002,10030000340,S12M进阶掉落预设10
10020000501,10020000501,18020000002,10020000004,P90掉落预设1
10020000502,10020000502,18020000002,10020000004,P90掉落预设2
10020000503,10020000503,18020000002,10020000004,P90掉落预设3
10020000504,10020000504,18020000002,10020000004,P90掉落预设4
10020000505,10020000505,18020000002,10020000004,P90掉落预设5
10020000506,10020000506,18020000002,10020000004,P90掉落预设6
10020000507,10020000507,18020000002,10020000004,P90掉落预设7
10020000508,10020000508,18020000002,10020000004,P90掉落预设8
10020000509,10020000509,18020000002,10020000004,P90掉落预设9
10020000510,10020000510,18020000002,10020000004,P90掉落预设10
10020000511,10020000511,18020000002,10020000004,P90掉落预设11
10020000512,10020000512,18020000002,10020000004,P90掉落预设12
10020000513,10020000513,18020000002,10020000004,P90掉落预设13
10020000514,10020000514,18020000002,10020000004,P90掉落预设14
10020000515,10020000515,18020000002,10020000004,P90掉落预设15
10020000516,10020000516,18020000002,10020000004,P90掉落预设16
10020000517,10020000517,18020000002,10020000517,P90掉落预设17
10020000518,10020000518,18020000002,10020000518,P90掉落预设18
10020000519,10020000519,18020000002,10020000519,P90掉落预设19
10020000520,10020000520,18020000002,10020000520,P90掉落预设20
10020000521,10020000521,18020000002,10020000004,P90进阶掉落预设1
10020000522,10020000522,18020000002,10020000004,P90进阶掉落预设2
10020000523,10020000523,18020000002,10020000004,P90进阶掉落预设3
10020000524,10020000524,18020000005,10020000524,missionpreset41013
10020000525,10020000525,18020000002,10020000004,P90进阶掉落预设5
10020000526,10020000526,18020000002,10020000526,P90进阶掉落预设6
10020000527,10020000527,18020000002,10020000527,P90进阶掉落预设7
10020000528,10020000528,18020000002,10020000528,P90进阶掉落预设8
10020000529,10020000529,18020000002,10020000529,P90进阶掉落预设9
10020000530,10020000530,18020000002,10020000530,P90进阶掉落预设10
10050000301,10050000301,18050000006,10050000043,SKSM掉落预设1
10050000302,10050000302,18050000006,10050000043,SKSM掉落预设2
10050000303,10050000303,18050000006,10050000043,SKSM掉落预设3
10050000304,10050000304,18050000006,10050000043,SKSM掉落预设4
10050000305,10050000305,18050000006,10050000043,SKSM掉落预设5
10050000306,10050000306,18050000006,10050000043,SKSM掉落预设6
10050000307,10050000307,18050000006,10050000043,SKSM掉落预设7
10050000308,10050000308,18050000006,10050000043,SKSM掉落预设8
10050000309,10050000309,18050000006,10050000043,SKSM掉落预设9
10050000310,10050000310,18050000006,10050000043,SKSM掉落预设10
10050000311,10050000311,18050000006,10050000311,SKSM掉落预设11
10050000312,10050000312,18050000006,10050000312,SKSM掉落预设12
10050000313,10050000313,18050000006,10050000313,SKSM掉落预设13
10050000314,10050000314,18050000006,10050000314,SKSM掉落预设14
10050000315,10050000315,18050000006,10050000315,SKSM掉落预设15
10050000316,10050000316,18050000006,10050000316,SKSM掉落预设16
10050000317,10050000317,18050000006,10050000317,SKSM掉落预设17
10050000318,10050000318,18050000006,10050000318,SKSM掉落预设18
10050000319,10050000319,18050000006,10050000319,SKSM掉落预设19
10050000320,10050000320,18050000006,10050000320,SKSM掉落预设20
10050000321,10050000321,18050000006,10050000043,SKSM进阶掉落预设1
10050000322,10050000322,18050000006,10050000043,SKSM进阶掉落预设2
10050000323,10050000323,18050000006,10050000043,SKSM进阶掉落预设3
10050000324,10050000324,18050000006,10050000043,SKSM进阶掉落预设4
10050000325,10050000325,18050000006,10050000043,SKSM进阶掉落预设5
10050000326,10050000326,18050000006,10050000043,SKSM任务预设1
10050000327,10050000327,18050000002,10050000327,missionpreset50007
10050000328,10050000328,18050000006,10050000328,SKSM进阶掉落预设8
10050000329,10050000329,18050000006,10050000329,SKSM进阶掉落预设9
10050000330,10050000330,18050000006,10050000330,SKSM进阶掉落预设10
10060000301,10060000301,18060000009,10060000042,M40掉落预设1
10060000302,10060000302,18060000009,10060000042,M40掉落预设2
10060000303,10060000303,18060000009,10060000042,M40掉落预设3
10060000304,10060000304,18060000009,10060000042,M40掉落预设4
10060000305,10060000305,18060000009,10060000042,M40掉落预设5
10060000306,10060000306,18060000009,10060000042,M40掉落预设6
10060000307,10060000307,18060000009,10060000307,M40掉落预设7
10060000308,10060000308,18060000009,10060000308,M40掉落预设8
10060000309,10060000309,18060000009,10060000309,M40掉落预设9
10060000310,10060000310,18060000009,10060000310,M40掉落预设10
10060000311,10060000311,18060000009,10060000311,M40掉落预设11
10060000312,10060000312,18060000009,10060000312,M40掉落预设12
10060000313,10060000313,18060000009,10060000313,M40掉落预设13
10060000314,10060000314,18060000009,10060000314,M40掉落预设14
10060000315,10060000315,18060000009,10060000315,M40掉落预设15
10060000316,10060000316,18060000009,10060000316,M40掉落预设16
10060000317,10060000317,18060000009,10060000317,M40掉落预设17
10060000318,10060000318,18060000009,10060000318,M40掉落预设18
10060000319,10060000319,18060000009,10060000319,M40掉落预设19
10060000320,10060000320,18060000009,10060000320,M40掉落预设20
10060000321,10060000321,18060000009,10060000042,M40进阶掉落预设1
10060000322,10060000322,18060000009,10060000042,M40进阶掉落预设2
10060000323,10060000323,18060000009,10060000042,M40进阶掉落预设3
10060000324,10060000324,18060000009,10060000042,M40进阶掉落预设4
10060000325,10060000325,18060000009,10060000042,M40进阶掉落预设5
10060000326,10060000326,18060000009,10060000042,M40商店预设1
10060000327,10060000327,18060000009,10060000327,M40进阶掉落预设7
10060000328,10060000328,18060000009,10060000328,M40进阶掉落预设8
10060000329,10060000329,18060000009,10060000329,M40进阶掉落预设9
10060000330,10060000330,18060000009,10060000330,M40进阶掉落预设10
10050000331,10050000331,18050000005,10050000007,M14掉落预设1
10050000332,10050000332,18050000005,10050000007,M14掉落预设2
10050000333,10050000333,18050000005,10050000007,M14掉落预设3
10050000334,10050000334,18050000005,10050000007,M14掉落预设4
10050000335,10050000335,18050000005,10050000007,M14掉落预设5
10050000336,10050000336,18050000005,10050000007,M14掉落预设6
10050000337,10050000337,18050000005,10050000007,M14掉落预设7
10050000338,10050000338,18050000005,10050000007,M14掉落预设8
10050000339,10050000339,18050000005,10050000007,M14掉落预设9
10050000340,10050000340,18050000005,10050000007,M14掉落预设10
10050000341,10050000341,18050000005,10050000007,M14进阶掉落预设1
10050000342,10050000342,18050000005,10050000007,M14进阶掉落预设2
10050000343,10050000343,18050000005,10050000007,M14进阶掉落预设3
10050000344,10050000344,18050000005,10050000007,M14进阶掉落预设4
10050000345,10050000345,18050000005,10050000007,M14进阶掉落预设5
10050000346,10050000346,18050000005,10050000346,M14进阶掉落预设6
10050000347,10050000347,18050000005,10050000347,M14进阶掉落预设7
10050000348,10050000348,18050000005,10050000348,M14进阶掉落预设8
10050000349,10050000349,18050000005,10050000349,M14进阶掉落预设9
10050000350,10050000350,18050000005,10050000350,M14进阶掉落预设10
10060000331,10060000331,18060000011,10060000331,AWM任务预设1
10060000332,10060000332,18060000011,10060000332,AWM掉落预设2
10060000333,10060000333,18060000011,10060000333,AWM掉落预设3
10060000334,10060000334,18060000011,10060000334,AWM掉落预设4
10060000335,10060000335,18060000011,10060000335,AWM掉落预设5
10060000336,10060000336,18060000011,10060000336,AWM掉落预设6
10060000337,10060000337,18060000011,10060000337,AWM掉落预设7
10060000338,10060000338,18060000011,10060000338,AWM掉落预设8
10060000339,10060000339,18060000011,10060000339,AWM掉落预设9
10060000340,10060000340,18060000011,10060000340,AWM掉落预设10
10010000641,10010000641,18010000016,10010000107,RCX进阶掉落预设1
10010000642,10010000642,18010000016,10010000107,RCX进阶掉落预设2
10010000643,10010000643,18010000016,10010000107,RCX进阶掉落预设3
10010000644,10010000644,18010000016,10010000107,RCX进阶掉落预设4
10010000645,10010000645,18010000016,10010000107,RCX进阶掉落预设5
10010000710,10010000710,18010000013,10010000086,HK416进阶掉落预设5
10010000709,10010000709,18010000013,10010000086,HK416进阶掉落预设4
10010000708,10010000708,18010000013,10010000086,HK416进阶掉落预设3
10010000707,10010000707,18010000013,10010000086,HK416进阶掉落预设2
10010000706,10010000706,18010000013,10010000086,HK416进阶掉落预设1
10010000705,10010000705,18010000013,10010000086,HK416掉落预设5
10010000704,10010000704,18010000013,10010000086,HK416掉落预设4
10010000703,10010000703,18010000013,10010000086,HK416掉落预设3
10010000702,10010000702,18010000013,10010000086,HK416掉落预设2
10010000701,10010000701,18010000013,10010000086,HK416掉落预设1
10020000601,10020000601,18020000003,10020000005,K15掉落预设1
10020000602,10020000602,18020000003,10020000005,K15掉落预设2
10020000603,10020000603,18020000003,10020000005,K15掉落预设3
10020000604,10020000604,18020000003,10020000005,K15掉落预设4
10020000605,10020000605,18020000003,10020000005,K15掉落预设5
10020000606,10020000606,18020000003,10020000005,K15进阶掉落预设1
10020000607,10020000607,18020000003,10020000005,K15进阶掉落预设2
10020000608,10020000608,18020000003,10020000005,K15进阶掉落预设3
10020000609,10020000609,18020000003,10020000005,K15进阶掉落预设4
10020000610,10020000610,18020000003,10020000005,K15进阶掉落预设5
10010000270,10010000270,18010000001,10010000122,M4悬赏任务1
10010000271,10010000271,18010000001,10010000122,M4悬赏任务2
10010000272,10010000272,18010000021,10010000228,SCAR悬赏任务1
10010000273,10010000273,18010000021,10010000228,SCAR悬赏任务2
10020000531,10020000531,18020000002,10020000004,P90悬赏任务1
10020000532,10020000532,18020000002,10020000004,P90悬赏任务2
10070000249,10070000249,18070000004,10070000249,D50复古狂潮预设
10020000256,10020000256,18020000004,10020000256,UZI复古狂潮预设
10050000254,10050000254,18050000002,10050000254,Mini14复古狂潮预设
10010000265,10010000265,18010000010,10010000265,AKS-74U复古狂潮预设
10040000010,10040000010,18040000001,10040000010,PKM复古狂潮预设
10010000269,10010000269,18010000014,10010000269,M16A2复古狂潮预设
10010000300,10010000300,18010000008,10010000014,初始武器预设1
10010000341,10010000341,18010000008,10010000014,初始武器预设2
10020000100,10020000100,18020000004,10020000013,账号初始UZI预设
10010000711,10010000711,18010000018,10010000711,AK2035任务预设1
10010000851,10010000851,18010000006,10010000012,AK-新手基础枪
10010000274,10010000274,18010000008,10010000014,QBZ97APunkRock预设
10010000275,10010000275,18010000015,10010000089,AUGA3PunkRock预设
10020000257,10020000257,18020000001,10020000001,MP5PunkRock预设
10020000258,10020000258,18020000004,10020000013,UZIPunkRock预设
10050000255,10050000255,18050000004,10050000006,SVDPunkRock预设
10070000250,10070000250,18070000005,10070000026,G18CPunkRock预设
10010000278,10010000278,18010000015,10010000089,AUGA3医疗协议预设
10020000260,10020000260,18020000002,10020000004,P90医疗协议预设
10050000257,10050000257,18050000002,10050000004,M14医疗协议预设
10060000252,10060000252,18060000001,10060000003,CS/LR5医疗协议预设
10070000253,10070000253,18070000006,10070000027,92FS医疗协议预设
10020000261,10020000261,18020000002,10020000004,P90鹰击长空预设
10030000239,10030000239,18030000002,10030000002,S12K方程式预设
10060000253,10060000253,18060000008,10060000253,R93方程式预设
10070000254,10070000254,18070000005,10070000026,G18C方程式预设
10020000262,10020000262,18020000001,10020000001,mp5方程式预设
10010000277,10010000277,18010000010,10010000019,AKS-74U方程式预设
10010000280,10010000280,18010000006,10010000012,AKM方程式预设
10010000852,10010000852,18010000014,10010000087,M16A2粉墨登场预设
10070000255,10070000255,18070000005,10070000026,G18C粉墨登场预设
10060000341,10060000341,18060000008,10060000341,R93粉墨登场预设
10010000853,10010000853,18010000012,10010000025,Ash12粉墨登场预设
10020000611,10020000611,18020000004,10020000013,UZI粉墨登场预设
10030000341,10030000341,18030000001,10030000001,BenelliM4粉墨登场预设
10040000854,10040000854,18040000008,10040000854,加特林换皮
10010000281,10010000281,18010000023,10010000281,G3标准预设
10050000045,10050000045,18050000007,10050000045,SR25标准预设
10010000854,10010000854,18010000013,10010000854,【大战场】HK416大战场预设
10010000855,10010000855,18010000006,10010000855,【大战场】AK大战场预设
10010000856,10010000856,18010000001,10010000856,【大战场】M4A1大战场预设
10010000857,10010000857,18010000008,10010000857,【大战场】QBZ大战场预设
10010000858,10010000858,18010000016,10010000858,【大战场】MCX大战场预设
10020000612,10020000612,18020000003,10020000005,新枪_10020000612
10010000859,10010000859,18010000018,10010000859,【大战场】AK12大战场预设
10010000860,10010000860,18010000021,10010000860,【大战场】SCARH大战场预设
10020000861,10020000861,18020000003,10020000861,【大战场】Vector大战场预设
10020000862,10020000862,18020000004,10020000862,【大战场】UZI大战场预设
10020000863,10020000863,18020000002,10020000863,【大战场】P90大战场预设
10020000864,10020000864,18020000005,10020000864,【大战场】PP19大战场预设
10060000868,10060000868,18060000011,10060000868,【大战场】AW大战场预设
10070000866,10070000866,18070000005,10070000866,【大战场】G18C大战场预设
10030000867,10030000867,18030000002,10030000867,【大战场】S12K大战场预设
10050000869,10050000869,18050000004,10050000869,【大战场】SVD大战场预设
10050000870,10050000870,18050000006,10050000870,【大战场】SKSM大战场预设
10010000861,10010000861,18010000016,10010000861,【MCX】MCXRAID预设
10010000086,10010000086,18010000013,10010000086,HK416标准预设
10020000023,10020000023,18020000001,10020000001,MP5+reddot
10050000874,10050000874,18050000004,10050000006,科隆-svd
10010000873,10010000873,18010000016,10010000107,科隆-mcx
10010000871,10010000871,18010000015,10010000089,科隆-aug
10040000872,10040000872,18040000001,10040000003,科隆-pkm
10060000869,10060000869,18060000009,10060000869,科隆-M40
10010000867,10010000867,18010000013,10010000086,科隆-hk416
10010000866,10010000866,18010000021,10010000228,科隆-scar
10010000864,10010000864,18010000006,10010000012,科隆-AK
10010000865,10010000865,18010000008,10010000014,科隆-QBZ
10030000875,10030000875,18030000002,10030000002,科隆-s12k
10020000876,10020000876,18020000002,10020000004,科隆-p90
10020000874,10020000874,18020000003,10020000874,科隆-vector
10030000874,10030000874,18030000001,10030000001,科隆-M1014
10070000876,10070000876,18070000004,10070000022,科隆-沙鹰
10070000874,10070000874,18070000005,10070000026,科隆-G18
10130000875,10130000875,18130000001,10130000875,电击箭
10130000876,10130000876,18130000002,10130000876,侦察箭
10010000874,10010000874,18010000001,10010000874,MS22新手引导预设-M4
10060000870,10060000870,18060000011,10060000870,科隆-AWM
10010000875,10010000875,18010000010,10010000875,新手关ai预设
10010000876,10010000876,18010000010,10010000876,轻装上阵预设
10010000877,10010000877,18010000001,10010000877,M4A1商店预设
10010000878,10010000878,18010000006,10010000878,AKM商店预设
10010000879,10010000879,18010000008,10010000879,97m商店预设
10010000880,10010000880,18010000010,10010000880,AKS74商店预设
10010000881,10010000881,18010000012,10010000881,ASH-12商店预设
10010000882,10010000882,18010000013,10010000882,HK416商店预设
10010000883,10010000883,18010000014,10010000883,M16商店预设
10010000884,10010000884,18010000015,10010000884,AUG商店预设
10010000885,10010000885,18010000016,10010000885,RCX商店预设
10010000886,10010000886,18010000018,10010000886,AK12商店预设
10010000887,10010000887,18010000021,10010000887,SCAR-H商店预设
10010000888,10010000888,18010000023,10010000888,G3商店预设
10010000889,10010000889,18010000031,10010000889,car-15商店预设
10010000890,10010000890,18010000037,10010000890,asval标准预设
10020000877,10020000877,18020000001,10020000877,MP5商店预设
10020000878,10020000878,18020000002,10020000878,P90商店预设
10020000879,10020000879,18020000003,10020000879,vector商店预设
10020000880,10020000880,18020000004,10020000880,UZI商店预设
10020000881,10020000881,18020000005,10020000881,PP19商店预设
10020000882,10020000882,18020000006,10020000882,SMG45商店预设
10020000883,10020000883,18020000008,10020000883,SR3商店预设
10030000876,10030000876,18030000001,10030000876,M1014商店预设
10030000877,10030000877,18030000002,10030000877,Saiga12商店预设
10030000878,10030000878,18030000004,10030000878,M870商店预设
10040000873,10040000873,18040000001,10040000873,PKM商店预设
10040000874,10040000874,18040000002,10040000874,MINIMI商店预设
10050000875,10050000875,18050000002,10050000004,mini14商店预设
10050000876,10050000876,18050000003,10050000876,VSS商店预设
10050000877,10050000877,18050000004,10050000877,svd商店预设
10050000878,10050000878,18050000005,10050000878,m14商店预设
10050000879,10050000879,18050000006,10050000879,SKSM商店预设
10050000880,10050000880,18050000007,10050000880,sr25商店预设
10060000871,10060000871,18060000001,10060000871,cslr5商店预设
10060000872,10060000872,18060000009,10060000872,m40商店预设
10060000873,10060000873,18060000011,10060000873,awm商店预设
10070000877,10070000877,18070000003,10070000877,.357左轮商店预设
10070000878,10070000878,18070000004,10070000878,沙鹰商店预设
10070000879,10070000879,18070000005,10070000879,glock商店预设
10070000880,10070000880,18070000006,10070000880,92fs商店预设
10010000891,10010000891,18010000037,10010000891,asval商店预设
10020000884,10020000884,18020000008,10020000884,SR3标准预设
10010000892,10010000892,18010000013,10010000892,HK416MS22满改预设
10010000893,10010000893,18010000012,10010000893,ash12MS22满改预设
10010000894,10010000894,18010000037,10010000894,asvalMS22满改预设
10030000879,10030000879,18030000002,10030000879,SAIGA12MS22满改预设
10040000875,10040000875,18040000001,10040000875,PKMMS22满改预设
10050000881,10050000881,18050000004,10050000881,SVDMS22满改预设
10050000882,10050000882,18050000007,10050000882,SR25MS22满改预设
10060000874,10060000874,18060000011,10060000874,awmMS22满改预设
10010000895,10010000895,18010000016,10010000895,MCXMS22满改预设
10010000896,10010000896,18010000006,10010000896,akmMS22满改预设
10070000881,10070000881,18070000010,10070000881,g17标准预设
10070000882,10070000882,18070000010,10070000882,g17商店预设
10010000897,10010000897,18010000006,10010000897,AKM-手感测试满改
10010000898,10010000898,18010000016,10010000898,MCX-手感测试满改
10020000899,10020000899,18020000003,10020000899,Vector-手感满改测试
10010000899,10010000899,18010000008,10010000899,QBZ95-手感测试满改
10020000900,10020000900,18020000003,10020000900,VectorMS22满改预设
10010000901,10010000901,18010000008,10010000901,QBZ95MS22满改预设
10010000902,10010000902,18010000001,10010000902,散点惊喜改装枪-m4
10050000883,10050000883,18050000007,10050000883,散点惊喜改装枪-SR25-1
10030000880,10030000880,18030000002,10030000880,散点惊喜改装枪-S12K-1
10050000884,10050000884,18050000002,10050000884,MINI14-MS22AI预设1
10010000038,10010000038,18010000021,10010000038,SCARH-中等自动配装
10040000876,10040000876,18040000002,10040000876,PKM-MS22AI预设
10030000917,10030000917,18030000002,10030000917,S12K-MS22AI预设1
10020000902,10020000902,18020000004,10020000902,UZI-MS22AI预设2
10020000901,10020000901,18020000004,10020000901,UZI-MS22AI预设1
10050000897,10050000897,18050000002,10050000897,新枪_10050000897
10050000896,10050000896,18050000002,10050000896,MINI14
10020000903,10020000903,18020000004,10020000903,UZI-MS22AI预设3
10020000904,10020000904,18020000004,10020000904,UZI-MS22AI预设4
10020000905,10020000905,18020000004,10020000905,UZI-MS22AI预设5
10020000906,10020000906,18020000004,10020000906,UZI-MS22AI预设6
10020000907,10020000907,18020000004,10020000907,UZI-MS22AI预设7
10020000908,10020000908,18020000004,10020000908,UZI-MS22AI预设8
10020001009,10020001009,18020000005,10020001009,PP19-MS22AI预设1
10020001010,10020001010,18020000005,10020001010,PP19-MS22AI预设2
10010000904,10010000904,18010000014,10010000904,M16-MS22AI预设2
10020001012,10020001012,18020000005,10020001012,PP19-MS22AI预设3
10020001013,10020001013,18020000005,10020001013,PP19-MS22AI预设4
10020001014,10020001014,18020000005,10020001014,PP19-MS22AI预设5
10010000905,10010000905,18010000014,10010000905,M16-MS22AI预设3
10010000906,10010000906,18010000014,10010000906,M16-MS22AI预设4
10010000907,10010000907,18010000014,10010000907,M16-MS22AI预设5
10010000956,10010000956,18010000010,10010000956,AK74S-MS22AI预设1
10010000957,10010000957,18010000010,10010000957,AK74S-MS22AI预设2
10010000958,10010000958,18010000010,10010000958,AK74S-MS22AI预设3
10010000959,10010000959,18010000010,10010000959,AK74S-MS22AI预设4
10010000960,10010000960,18010000010,10010000960,AK74S-MS22AI预设5
10010000961,10010000961,18010000010,10010000961,AK74S-MS22AI预设6
10010000962,10010000962,18010000010,10010000962,AK74S-MS22AI预设7
10030000881,10030000881,18030000004,10030000881,M870-MS22AI预设1
10030000882,10030000882,18030000004,10030000882,M870-MS22AI预设2
10030000883,10030000883,18030000004,10030000883,M870-MS22AI预设3
10030000884,10030000884,18030000004,10030000884,M870-MS22AI预设4
10020000917,10020000917,18020000004,10020000917,UZI-MS22AI预设9
10020000918,10020000918,18020000004,10020000918,UZI-MS22AI预设10
10020000919,10020000919,18020000004,10020000919,UZI-MS22AI预设11
10020000920,10020000920,18020000004,10020000920,UZI-MS22AI预设12
10020000921,10020000921,18020000004,10020000921,UZI-MS22AI预设13
10020000923,10020000923,18020000004,10020000923,UZI-MS22AI预设15
10020000924,10020000924,18020000004,10020000924,UZI-MS22AI预设16
10020000922,10020000922,18020000004,10020000922,UZI-MS22AI预设14
10020001020,10020001020,18020000005,10020001020,PP19-MS22AI预设6
10020001021,10020001021,18020000005,10020001021,PP19-MS22AI预设7
10020001022,10020001022,18020000005,10020001022,PP19-MS22AI预设8
10020001023,10020001023,18020000005,10020001023,PP19-MS22AI预设9
10020001024,10020001024,18020000005,10020001024,PP19-MS22AI预设10
10020001025,10020001025,18020000005,10020001025,PP19-MS22AI预设11
10020001026,10020001026,18020000005,10020001026,PP19-MS22AI预设12
10020001027,10020001027,18020000005,10020001027,PP19-MS22AI预设13
10050000898,10050000898,18050000002,10050000898,新枪_10050000898
10050000885,10050000885,18050000002,10050000885,MINI14-MS22AI预设2
10050000886,10050000886,18050000002,10050000886,MINI14-MS22AI预设3
10050000887,10050000887,18050000002,10050000887,MINI14-MS22AI预设4
10050000889,10050000889,18050000002,10050000889,MINI14-MS22AI预设5
10010000923,10010000923,18010000014,10010000923,M16-MS22AI预设6
10010000924,10010000924,18010000014,10010000924,M16-MS22AI预设7
10010000925,10010000925,18010000014,10010000925,M16-MS22AI预设8
10010000926,10010000926,18010000014,10010000926,M16-MS22AI预设9
10010000927,10010000927,18010000014,10010000927,M16-MS22AI预设10
10010000928,10010000928,18010000014,10010000928,M16-MS22AI预设11
10010000929,10010000929,18010000014,10010000929,M16-MS22AI预设12
10010000990,10010000990,18010000031,10010000990,CAR15-MS22AI预设1
10010000991,10010000991,18010000031,10010000991,CAR15-MS22AI预设2
10010000992,10010000992,18010000031,10010000992,CAR15-MS22AI预设3
10010000993,10010000993,18010000031,10010000993,CAR15-MS22AI预设4
10010000994,10010000994,18010000031,10010000994,CAR15-MS22AI预设5
10020000957,10020000957,18020000004,10020000957,UZI-MS22AI预设17
10020000958,10020000958,18020000004,10020000958,UZI-MS22AI预设18
10020000959,10020000959,18020000004,10020000959,UZI-MS22AI预设19
10020000960,10020000960,18020000004,10020000960,UZI-MS22AI预设20
10020000961,10020000961,18020000004,10020000961,UZI-MS22AI预设21
10020000962,10020000962,18020000004,10020000962,UZI-MS22AI预设22
10020000963,10020000963,18020000004,10020000963,UZI-MS22AI预设23
10020001055,10020001055,18020000005,10020001055,PP19-MS22AI预设14
10020001056,10020001056,18020000005,10020001056,PP19-MS22AI预设15
10020001057,10020001057,18020000005,10020001057,PP19-MS22AI预设16
10020001058,10020001058,18020000005,10020001058,PP19-MS22AI预设17
10020001059,10020001059,18020000005,10020001059,PP19-MS22AI预设18
10010000930,10010000930,18010000014,10010000930,M16-MS22AI预设13
10010000931,10010000931,18010000014,10010000931,M16-MS22AI预设14
10010000932,10010000932,18010000014,10010000932,M16-MS22AI预设15
10010000933,10010000933,18010000014,10010000933,M16-MS22AI预设16
10010000934,10010000934,18010000014,10010000934,M16-MS22AI预设17
10010000970,10010000970,18010000010,10010000970,AK74S-MS22AI预设8
10010000971,10010000971,18010000010,10010000971,AK74S-MS22AI预设9
10010000972,10010000972,18010000010,10010000972,AK74S-MS22AI预设10
10010000973,10010000973,18010000010,10010000973,AK74S-MS22AI预设11
10010000974,10010000974,18010000010,10010000974,AK74S-MS22AI预设12
10010000975,10010000975,18010000010,10010000975,AK74S-MS22AI预设13
10010000976,10010000976,18010000010,10010000976,AK74S-MS22AI预设14
10030000897,10030000897,18030000004,10030000897,M870-MS22AI预设5
10030000898,10030000898,18030000004,10030000898,M870-MS22AI预设6
10030000899,10030000899,18030000004,10030000899,M870-MS22AI预设7
10030000900,10030000900,18030000004,10030000900,M870-MS22AI预设8
10030000901,10030000901,18030000004,10030000901,M870-MS22AI预设9
10020000971,10020000971,18020000004,10020000971,UZI
10020000972,10020000972,18020000004,10020000972,UZI
10020000973,10020000973,18020000004,10020000973,UZI
10020000974,10020000974,18020000004,10020000974,UZI
10020000975,10020000975,18020000004,10020000975,UZI
10020000976,10020000976,18020000004,10020000976,UZI
10020000977,10020000977,18020000004,10020000977,UZI
10020000978,10020000978,18020000004,10020000978,UZI
10020001065,10020001065,18020000005,10020001065,PP19-MS22AI预设
10020001066,10020001066,18020000005,10020001066,新枪_10020001066
10020001067,10020001067,18020000005,10020001067,新枪_10020001067
10020001068,10020001068,18020000005,10020001068,新枪_10020001068
10020001069,10020001069,18020000005,10020001069,新枪_10020001069
10020001070,10020001070,18020000005,10020001070,新枪_10020001070
10020001098,10020001098,18020000001,10020001098,MP5-MS22AI预设2
10020001104,10020001104,18020000005,10020001104,bizon
10050000899,10050000899,18050000002,10050000899,新枪_10050000899
10050000904,10050000904,18050000002,10050000904,MINI14
10050000905,10050000905,18050000002,10050000905,新枪_10050000905
10010000950,10010000950,18010000014,10010000950,M16-MS22AI预设18
10010000951,10010000951,18010000014,10010000951,M16-MS22AI预设19
10010000952,10010000952,18010000014,10010000952,M16-MS22AI预设20
10010000953,10010000953,18010000014,10010000953,M16-MS22AI预设21
10010000954,10010000954,18010000014,10010000954,M16-MS22AI预设22
10010000955,10010000955,18010000014,10010000955,M16MS22AI预设23
10010001003,10010001003,18010000010,10010001003,ak74s-MS22AI预设15
10010001004,10010001004,18010000010,10010001004,ak74s-MS22AI预设16
10010000999,10010000999,18010000031,10010000999,CAR15-MS22AI预设6
10010001000,10010001000,18010000031,10010001000,CAR15-MS22AI预设7
10010001024,10010001024,18010000031,10010001024,CAR15-MS22AI预设8
10020001094,10020001094,18020000001,10020001094,mp5-MS22AI预设1
10020001202,10020001202,18020000001,10020001202,mp5-MS22AI预设3
10020001100,10020001100,18020000001,10020001100,mp5-MS22AI预设3
