RowName,ClassName,ClassPath,Health,DamagePreset,DamagePreset_HDOverride,PhxPreset,bDynamicUpdateNavMesh,bBrokenNeedUpdateNavMesh,BlockVehicleLevel,Id,Tag,Category,SubCategory,DefaultPath,DefaultUFSPath,DefaultNonUFSPath,bPure,FallbackId,PublishType,PublishVersion,RowDescription
5005,BP_D_SM_Industrial_Container_WoodenBox_01_BrokenA,"(AssetPath=/Game/BluePrints/Destructible/BattleField/BP_D_SM_Industrial_Container_WoodenBox_01_BrokenA/BP_D_SM_Industrial_Container_WoodenBox_01_BrokenA.BP_D_SM_Industrial_Container_WoodenBox_01_BrokenA, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_2.D_2, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,1,5005,断轨,Derail,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
5006,BP_D_SM_M_Building_Industrial_House_07a,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_M_Building_Industrial_House_07a/BP_D_SM_M_Building_Industrial_House_07a.BP_D_SM_M_Building_Industrial_House_07a, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_2.D_2, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,1,5006,断轨,Derail,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
5007,BP_D_SM_M_Building_Industrial_House_07b,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_M_Building_Industrial_House_07b/BP_D_SM_M_Building_Industrial_House_07b.BP_D_SM_M_Building_Industrial_House_07b, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_2.D_2, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,1,5007,断轨,Derail,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
5008,BP_D_SM_M_Building_Industrial_House_07c,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_M_Building_Industrial_House_07c/BP_D_SM_M_Building_Industrial_House_07c.BP_D_SM_M_Building_Industrial_House_07c, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_1.D_1, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,1,5008,断轨,Derail,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
5009,BP_D_Transport_Barrier_SandBags_03_Broken,"(AssetPath=/Game/BluePrints/Destructible/BattleField/BP_D_Transport_Barrier_SandBags_03/BP_D_Transport_Barrier_SandBags_03_Broken.BP_D_Transport_Barrier_SandBags_03_Broken, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_2.D_2, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,1,5009,断轨,Derail,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
5010,BP_D_SM_M_Building_Industrial_House_05b,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_M_Building_Industrial_House_05b/BP_D_SM_M_Building_Industrial_House_05b.BP_D_SM_M_Building_Industrial_House_05b, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_3.D_3, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,2,5010,断轨,Derail,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
5011,BP_D_SM_M_Building_Industrial_House_05c,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_M_Building_Industrial_House_05c/BP_D_SM_M_Building_Industrial_House_05c.BP_D_SM_M_Building_Industrial_House_05c, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_3.D_3, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,2,5011,断轨,Derail,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
5012,BP_D_SM_M_Building_Industrial_House_05d,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_M_Building_Industrial_House_05d/BP_D_SM_M_Building_Industrial_House_05d.BP_D_SM_M_Building_Industrial_House_05d, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_3.D_3, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,2,5012,断轨,Derail,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
5013,BP_D_SM_M_Building_Industrial_Minebroken_01A,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_M_Building_Industrial_Minebroken_01A/BP_D_SM_M_Building_Industrial_Minebroken_01A.BP_D_SM_M_Building_Industrial_Minebroken_01A, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_3.D_3, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,3,5013,断轨,Derail,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
5014,BP_D_SM_M_Building_Industrial_Minebroken_01B,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_M_Building_Industrial_Minebroken_01B/BP_D_SM_M_Building_Industrial_Minebroken_01B.BP_D_SM_M_Building_Industrial_Minebroken_01B, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_3.D_3, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,3,5014,断轨,Derail,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
5015,BP_D_SM_M_Building_Industrial_Minebroken_02A,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_M_Building_Industrial_Minebroken_02A/BP_D_SM_M_Building_Industrial_Minebroken_02A.BP_D_SM_M_Building_Industrial_Minebroken_02A, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_3.D_3, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,3,5015,断轨,Derail,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
5016,BP_D_SM_M_Building_Industrial_Minebroken_02B,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_M_Building_Industrial_Minebroken_02B/BP_D_SM_M_Building_Industrial_Minebroken_02B.BP_D_SM_M_Building_Industrial_Minebroken_02B, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_3.D_3, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,3,5016,断轨,Derail,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
5017,BP_D_SM_H_Transport_Barrier_GateValve_10_Broken,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_H_Transport_Barrier_GateValve_10_Broken/BP_D_SM_H_Transport_Barrier_GateValve_10_Broken.BP_D_SM_H_Transport_Barrier_GateValve_10_Broken, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_2.D_2, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",False,False,1,5017,断轨,Derail,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
5018,BP_D_SM_Fence_Concrete_256x384_01_Broken,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_Fence_Concrete_256x384_01_Broken/BP_D_SM_Fence_Concrete_256x384_01_Broken.BP_D_SM_Fence_Concrete_256x384_01_Broken, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_2.D_2, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,1,5018,断轨,Derail,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
5019,BP_D_SM_M_Props_Industrial_ContainerBarrel_01,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_M_Props_Industrial_ContainerBarrel_01/BP_D_SM_M_Props_Industrial_ContainerBarrel_01.BP_D_SM_M_Props_Industrial_ContainerBarrel_01, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_1.D_1, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,1,5019,断轨,Derail,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
5020,BP_D_SM_M_Industrial_Tools_WoodenBoard_04_Broken,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_M_Industrial_Tools_WoodenBoard_04_Broken/BP_D_SM_M_Industrial_Tools_WoodenBoard_04_Broken.BP_D_SM_M_Industrial_Tools_WoodenBoard_04_Broken, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_1.D_1, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",False,False,1,5020,断轨,Derail,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
5021,BP_D_SM_M_Industrial_Tools_WoodenBoard_04a_Broken,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_M_Industrial_Tools_WoodenBoard_04a_Broken/BP_D_SM_M_Industrial_Tools_WoodenBoard_04a_Broken.BP_D_SM_M_Industrial_Tools_WoodenBoard_04a_Broken, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_1.D_1, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",False,False,1,5021,断轨,Derail,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
5022,BP_D_SM_H_Fence_MetalGuardRail_512_01,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_H_Fence_MetalGuardRail_512_01/BP_D_SM_H_Fence_MetalGuardRail_512_01.BP_D_SM_H_Fence_MetalGuardRail_512_01, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_2.D_2, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,1,5022,断轨,Derail,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
5023,BP_D_SM_H_Fence_MetalGuardRail_512_02,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_H_Fence_MetalGuardRail_512_01/BP_D_SM_H_Fence_MetalGuardRail_512_01.BP_D_SM_H_Fence_MetalGuardRail_512_02, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_2.D_2, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,1,5023,断轨,Derail,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
5024,BP_D_SM_H_Fence_MetalGuardRail_512_03,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_H_Fence_MetalGuardRail_512_01/BP_D_SM_H_Fence_MetalGuardRail_512_01.BP_D_SM_H_Fence_MetalGuardRail_512_03, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_2.D_2, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,1,5024,断轨,Derail,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
5025,BP_D_SM_M_Agricultural_Tools_Wheelbarrow_01,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_M_Agricultural_Tools_Wheelbarrow_01/BP_D_SM_M_Agricultural_Tools_Wheelbarrow_01.BP_D_SM_M_Agricultural_Tools_Wheelbarrow_01, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_2.D_2, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,1,5025,断轨,Derail,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
5026,BP_D_SM_H_FutureTech_Furniture_Bucket_02,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_H_FutureTech_Furniture_Bucket_02/BP_D_SM_H_FutureTech_Furniture_Bucket_02.BP_D_SM_H_FutureTech_Furniture_Bucket_02, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_1.D_1, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,1,5026,断轨,Derail,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
5027,BP_D_SM_Agricultural_Tools_PlasticCrate_01,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_Agricultural_Tools_PlasticCrate_01/BP_D_SM_Agricultural_Tools_PlasticCrate_01.BP_D_SM_Agricultural_Tools_PlasticCrate_01, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_1.D_1, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",False,False,1,5027,断轨,Derail,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
5028,BP_D_SM_M_Industrial_Container_Trash_01,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_M_Industrial_Container_Trash_01/BP_D_SM_M_Industrial_Container_Trash_01.BP_D_SM_M_Industrial_Container_Trash_01, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_2.D_2, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,1,5028,断轨,Derail,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
5029,BP_D_SM_Transport_TrafficSigns_TrafficSign_08,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_Transport_TrafficSigns_TrafficSign_08/BP_D_SM_Transport_TrafficSigns_TrafficSign_08.BP_D_SM_Transport_TrafficSigns_TrafficSign_08, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_1.D_1, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,1,5029,断轨,Derail,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
5030,BP_D_SM_Industrial_Tools_Hydraulicforklift_01,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_Industrial_Tools_Hydraulicforklift_01/BP_D_SM_Industrial_Tools_Hydraulicforklift_01.BP_D_SM_Industrial_Tools_Hydraulicforklift_01, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_2.D_2, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",False,False,1,5030,断轨,Derail,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
5031,BP_D_SM_H_Transport_Barrier_GateValve_09,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_H_Transport_Barrier_GateValve_09/BP_D_SM_H_Transport_Barrier_GateValve_09.BP_D_SM_H_Transport_Barrier_GateValve_09, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_2.D_2, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,1,5031,断轨,Derail,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
5032,BP_D_SM_H_FutureTech_Furniture_AirConditioning_02,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_H_FutureTech_Furniture_AirConditioning_02/BP_D_SM_H_FutureTech_Furniture_AirConditioning_02.BP_D_SM_H_FutureTech_Furniture_AirConditioning_02, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_2.D_2, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,1,5032,断轨,Derail,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
5033,BP_D_SM_M_Industrial_Tools_Cart_01,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_M_Industrial_Tools_Cart_01/BP_D_SM_M_Industrial_Tools_Cart_01.BP_D_SM_M_Industrial_Tools_Cart_01, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_1.D_1, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,1,5033,断轨,Derail,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
5034,BP_D_SM_Transport_TrafficSigns_TrafficSign_07,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_Transport_TrafficSigns_TrafficSign_07/BP_D_SM_Transport_TrafficSigns_TrafficSign_07.BP_D_SM_Transport_TrafficSigns_TrafficSign_07, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_1.D_1, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,1,5034,断轨,Derail,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
5035,BP_D_SM_Transport_TrafficSigns_TrafficSign_07B,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_Transport_TrafficSigns_TrafficSign_07B/BP_D_SM_Transport_TrafficSigns_TrafficSign_07B.BP_D_SM_Transport_TrafficSigns_TrafficSign_07B, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_1.D_1, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,1,5035,断轨,Derail,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
5036,BP_D_TR_Birch_10m_HD,"(AssetPath=/Game/BluePrints/Destructible/FoliageHaavk/BP_D_TR_Birch_10m_HD/BP_D_TR_Birch_10m_HD.BP_D_TR_Birch_10m_HD, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_3.D_3, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,2,5036,断轨,Derail,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
5037,BP_D_TR_Birch_15m_HD,"(AssetPath=/Game/BluePrints/Destructible/FoliageHaavk/BP_D_TR_Birch_15m_HD/BP_D_TR_Birch_15m_HD.BP_D_TR_Birch_15m_HD, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_3.D_3, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,2,5037,断轨,Derail,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
5038,BP_D_TR_Birch_16m_HD,"(AssetPath=/Game/BluePrints/Destructible/FoliageHaavk/BP_D_TR_Birch_16m_HD/BP_D_TR_Birch_16m_HD.BP_D_TR_Birch_16m_HD, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_3.D_3, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,2,5038,断轨,Derail,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
5039,BP_D_SM_Derail_ConcreteBrick_560x1024_01c_Broken,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_Derail_ConcreteBrick_560x1024_01c_Broken/BP_D_SM_Derail_ConcreteBrick_560x1024_01c_Broken.BP_D_SM_Derail_ConcreteBrick_560x1024_01c_Broken, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_2.D_2, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,1,5039,断轨_SHE2,Derail,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
5040,BP_D_SM_Derail_ConcreteBrickSupport_660x128_01b_Broken,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_Derail_ConcreteBrickSupport_660x128_01b_Broken/BP_D_SM_Derail_ConcreteBrickSupport_660x128_01b_Broken.BP_D_SM_Derail_ConcreteBrickSupport_660x128_01b_Broken, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_2.D_2, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,1,5040,断轨_SHE2,Derail,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
5041,BP_D_SM_Fence_ConcreteBrickBroken_560x1024_04_Broken,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_Fence_ConcreteBrickBroken_560x1024_04_Broken/BP_D_SM_Fence_ConcreteBrickBroken_560x1024_04_Broken.BP_D_SM_Fence_ConcreteBrickBroken_560x1024_04_Broken, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_2.D_2, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,1,5041,断轨_SHE2,Derail,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
5042,BP_D_SM_Fence_ConcreteBrickBroken_560x1024_06_Broken,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_Fence_ConcreteBrickBroken_560x1024_06_Broken/BP_D_SM_Fence_ConcreteBrickBroken_560x1024_06_Broken.BP_D_SM_Fence_ConcreteBrickBroken_560x1024_06_Broken, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_2.D_2, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,1,5042,断轨_SHE2,Derail,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
5043,BP_D_SM_M_Derail_Lighting_StreetLamp_01,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_M_Derail_Lighting_StreetLamp_01/BP_D_SM_M_Derail_Lighting_StreetLamp_01.BP_D_SM_M_Derail_Lighting_StreetLamp_01, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_2.D_2, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,1,5043,断轨_SHE2,Derail,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
5044,BP_D_SM_Generic_Vehicle_TrainMetalSilo_01,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_Generic_Vehicle_TrainMetalSilo_01/BP_D_SM_Generic_Vehicle_TrainMetalSilo_01.BP_D_SM_Generic_Vehicle_TrainMetalSilo_01, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_3.D_3, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,3,5044,断轨_SHE2,Derail,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
5045,BP_D_SM_M_Building_SurveyTelescopeBase_01f,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_M_Building_SurveyTelescopeBase_01f/BP_D_SM_M_Building_SurveyTelescopeBase_01f.BP_D_SM_M_Building_SurveyTelescopeBase_01f, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_3.D_3, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,3,5045,断轨_SHE2,Derail,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
5046,BP_D_SM_Agricultural_Tools_Bucket_01,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_Agricultural_Tools_Bucket_01/BP_D_SM_Agricultural_Tools_Bucket_01.BP_D_SM_Agricultural_Tools_Bucket_01, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_2.D_2, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,1,5046,断轨_SHE2,Derail,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
5047,BP_D_SM_M_Building_Industrial_mine_ConcreteSilo_01,"(AssetPath=/Game/BluePrints/Destructible/Haavk/BP_D_SM_M_Building_Industrial_mine_ConcreteSilo_01/BP_D_SM_M_Building_Industrial_mine_ConcreteSilo_01.BP_D_SM_M_Building_Industrial_mine_ConcreteSilo_01, SubPath=)",200,"(AssetPath=/Game/BluePrints/Destructible/DamagePreset/D_2.D_2, SubPath=)","(AssetPath=None, SubPath=)","(AssetPath=/Game/BluePrints/Destructible/PhxPreset/DefaultPhxPreset.DefaultPhxPreset, SubPath=)",True,True,1,5047,断轨_SHE2,Derail,None,(),,,False,None,EPackagingConfigurations::Shipping,None,None
