RowName,Key,TypeID,PresetID,PresetTitle,Position,ItemId,ItemNum,ConsumableID,RefreshPrice,RowDescription
487,487,2,1,,107001,14040000001,1,32331000004,10000,None
488,488,2,1,,107001,37130300001,60,32331000004,10000,None
489,489,2,1,,199997,37130300001,150,32331000004,10000,None
490,490,3,1,,111,10010002011,1,32331000004,10000,None
491,491,3,1,,101,11010004002,1,32331000004,10000,None
492,492,3,1,,105,11050004007,1,32331000004,10000,None
493,493,3,1,,107,11070004001,1,32331000004,10000,None
494,494,3,1,,108,11080004002,1,32331000004,10000,None
495,495,3,1,,107001,14060000006,1,32331000004,10000,None
496,496,3,1,,107001,14060000005,1,32331000004,10000,None
497,497,3,1,,107001,14020000005,1,32331000004,10000,None
498,498,3,1,,107001,14030000002,1,32331000004,10000,None
499,499,3,1,,107001,14050000002,1,32331000004,10000,None
500,500,3,1,,107001,14040000001,1,32331000004,10000,None
501,501,3,1,,107001,37170300001,60,32331000004,10000,None
502,502,3,1,,199997,37170300001,150,32331000004,10000,None
503,503,1,1,,111,10040003519,1,32331000005,20000,None
504,504,1,1,,101,11010005011,1,32331000005,20000,None
505,505,1,1,,105,11050005007,1,32331000005,20000,None
506,506,1,1,,107,11070004003,1,32331000005,20000,None
507,507,1,1,,108,11080004004,1,32331000005,20000,None
508,508,1,1,,107001,14020000006,1,32331000005,20000,None
509,509,1,1,,107001,14030000003,1,32331000005,20000,None
510,510,1,1,,107001,14050000003,1,32331000005,20000,None
511,511,1,1,,107001,14040000001,1,32331000005,20000,None
512,512,1,1,,107001,37180400001,60,32331000005,20000,None
513,513,1,1,,199997,37180400001,210,32331000005,20000,None
514,514,1,2,,111,10010002005,1,32331000005,20000,None
515,515,1,2,,101,11010005011,1,32331000005,20000,None
516,516,1,2,,105,11050005007,1,32331000005,20000,None
517,517,1,2,,107,11070004003,1,32331000005,20000,None
518,518,1,2,,108,11080004004,1,32331000005,20000,None
519,519,1,2,,107001,14020000006,1,32331000005,20000,None
520,520,1,2,,107001,14030000003,1,32331000005,20000,None
521,521,1,2,,107001,14050000003,1,32331000005,20000,None
522,522,1,2,,107001,14040000001,1,32331000005,20000,None
523,523,1,2,,107001,37280400001,60,32331000005,20000,None
524,524,1,2,,199997,37280400001,210,32331000005,20000,None
525,525,2,1,,111,10020002002,1,32331000005,20000,None
526,526,2,1,,101,11010004003,1,32331000005,20000,None
527,527,2,1,,105,11050004003,1,32331000005,20000,None
528,528,2,1,,107,11070004003,1,32331000005,20000,None
529,529,2,1,,108,11080004004,1,32331000005,20000,None
530,530,2,1,,107001,14020000006,1,32331000005,20000,None
531,531,2,1,,107001,14030000003,1,32331000005,20000,None
532,532,2,1,,107001,14050000003,1,32331000005,20000,None
533,533,2,1,,107001,14040000001,1,32331000005,20000,None
534,534,2,1,,107001,37260500001,60,32331000005,20000,None
535,535,2,1,,199997,37260500001,180,32331000005,20000,None
536,536,2,2,,111,10040003518,1,32331000005,20000,None
537,537,2,2,,101,11010004003,1,32331000005,20000,None
538,538,2,2,,105,11050004003,1,32331000005,20000,None
539,539,2,2,,107,11070004002,1,32331000005,20000,None
540,540,2,2,,108,11080004002,1,32331000005,20000,None
541,541,2,2,,107001,14020000006,1,32331000005,20000,None
542,542,2,2,,107001,14030000003,1,32331000005,20000,None
543,543,2,2,,107001,14050000003,1,32331000005,20000,None
544,544,2,2,,107001,14040000001,1,32331000005,20000,None
545,545,2,2,,107001,37150500001,50,32331000005,20000,None
546,546,2,2,,199997,37150500001,150,32331000005,20000,None
547,547,1,1,,111,10010003506,1,32331000006,10000,None
548,548,1,1,,101,11010004002,1,32331000006,10000,None
549,549,1,1,,105,11050004007,1,32331000006,10000,None
550,550,1,1,,107,11070004001,1,32331000006,10000,None
551,551,1,1,,108,11080004001,1,32331000006,10000,None
552,552,1,1,,107001,14020000004,2,32331000006,10000,None
553,553,1,1,,107001,14030000002,1,32331000006,10000,None
554,554,1,1,,107001,14050000002,1,32331000006,10000,None
555,555,1,1,,107001,14040000001,1,32331000006,10000,None
556,556,1,1,,107001,37280400001,50,32331000006,10000,None
557,557,1,1,,199997,37280300001,150,32331000006,10000,None
558,558,1,2,,111,10010002009,1,32331000006,10000,None
559,559,1,2,,101,11010004002,1,32331000006,10000,None
560,560,1,2,,105,11050004002,1,32331000006,10000,None
561,561,1,2,,107,11070004001,1,32331000006,10000,None
562,562,1,2,,108,11080004001,1,32331000006,10000,None
563,563,1,2,,107001,14020000004,2,32331000006,10000,None
564,564,1,2,,107001,14030000002,1,32331000006,10000,None
565,565,1,2,,107001,14050000002,1,32331000006,10000,None
566,566,1,2,,107001,14040000001,1,32331000006,10000,None
567,567,1,2,,107001,37100400001,40,32331000006,10000,None
568,568,1,2,,199997,37100300001,150,32331000006,10000,None
569,569,2,1,,111,10010002011,1,32331000006,10000,None
570,570,2,1,,101,11010003004,1,32331000006,10000,None
571,571,2,1,,105,11050003001,1,32331000006,10000,None
572,572,2,1,,107,11070004001,1,32331000006,10000,None
573,573,2,1,,108,11080004002,1,32331000006,10000,None
574,574,2,1,,107001,14020000004,1,32331000006,10000,None
575,575,2,1,,107001,14020000003,2,32331000006,10000,None
576,576,2,1,,107001,14030000002,1,32331000006,10000,None
577,577,2,1,,107001,14050000002,1,32331000006,10000,None
578,578,2,1,,107001,14040000001,1,32331000006,10000,None
579,579,2,1,,107001,37170400001,60,32331000006,10000,None
580,580,2,1,,199997,37170400001,150,32331000006,10000,None
581,581,2,2,,111,10010001834,1,32331000006,10000,None
582,582,2,2,,101,11010003004,1,32331000006,10000,None
583,583,2,2,,105,11050003003,1,32331000006,10000,None
584,584,2,2,,107,11070004002,1,32331000006,10000,None
585,585,2,2,,108,11080004004,1,32331000006,10000,None
586,586,2,2,,107001,14020000004,1,32331000006,10000,None
587,587,2,2,,107001,14020000003,2,32331000006,10000,None
588,588,2,2,,107001,14030000002,1,32331000006,10000,None
589,589,2,2,,107001,14050000002,1,32331000006,10000,None
590,590,2,2,,107001,14040000001,1,32331000006,10000,None
591,591,2,2,,107001,37110400001,60,32331000006,10000,None
592,592,2,2,,199997,37110400001,180,32331000006,10000,None
593,593,1,1,,111,10010003522,1,32331000007,10000,None
594,594,1,1,,101,11010004004,1,32331000007,10000,None
595,595,1,1,,105,11050004002,1,32331000007,10000,None
596,596,1,1,,107,11070004002,1,32331000007,10000,None
597,597,1,1,,108,11080004001,1,32331000007,10000,None
598,598,1,1,,107001,14020000004,2,32331000007,10000,None
599,599,1,1,,107001,14030000002,1,32331000007,10000,None
600,600,1,1,,107001,14050000002,1,32331000007,10000,None
601,601,1,1,,107001,14040000001,1,32331000007,10000,None
602,602,1,1,,107001,37110400001,40,32331000007,10000,None
603,603,1,1,,199997,37110300001,150,32331000007,10000,None
604,604,1,2,,111,10040003523,1,32331000007,10000,None
605,605,1,2,,101,11010004003,1,32331000007,10000,None
606,606,1,2,,105,11050004004,1,32331000007,10000,None
607,607,1,2,,107,11070004001,1,32331000007,10000,None
608,608,1,2,,108,11080004001,1,32331000007,10000,None
609,609,1,2,,107001,14020000004,2,32331000007,10000,None
610,610,1,2,,107001,14030000002,1,32331000007,10000,None
611,611,1,2,,107001,14050000002,1,32331000007,10000,None
612,612,1,2,,107001,14040000001,1,32331000007,10000,None
613,613,1,2,,107001,37100400001,40,32331000007,10000,None
614,614,1,2,,199997,37100300001,180,32331000007,10000,None
615,615,2,1,,111,10040003520,1,32331000007,10000,None
616,616,2,1,,101,11010003004,1,32331000007,10000,None
617,617,2,1,,105,11050003001,1,32331000007,10000,None
618,618,2,1,,107,11070004001,1,32331000007,10000,None
619,619,2,1,,108,11080004002,1,32331000007,10000,None
620,620,2,1,,107001,14020000004,1,32331000007,10000,None
621,621,2,1,,107001,14020000003,2,32331000007,10000,None
622,622,2,1,,107001,14030000002,1,32331000007,10000,None
623,623,2,1,,107001,14050000002,1,32331000007,10000,None
624,624,2,1,,107001,14040000001,1,32331000007,10000,None
625,625,2,1,,107001,37180400001,90,32331000007,10000,None
626,626,2,1,,199997,37180400001,150,32331000007,10000,None
627,627,2,2,,111,10040003521,1,32331000007,10000,None
628,628,2,2,,101,11010003004,1,32331000007,10000,None
629,629,2,2,,105,11050003003,1,32331000007,10000,None
630,630,2,2,,107,11070004001,1,32331000007,10000,None
631,631,2,2,,108,11080004002,1,32331000007,10000,None
632,632,2,2,,107001,14020000004,1,32331000007,10000,None
633,633,2,2,,107001,14020000003,2,32331000007,10000,None
634,634,2,2,,107001,14030000002,1,32331000007,10000,None
635,635,2,2,,107001,14050000002,1,32331000007,10000,None
636,636,2,2,,107001,14040000001,1,32331000007,10000,None
637,637,2,2,,107001,37130400001,75,32331000007,10000,None
638,638,2,2,,199997,37130400001,150,32331000007,10000,None
639,639,1,1,,111,10020001828,1,32331000008,5000,None
640,640,1,1,,101,11010003002,1,32331000008,5000,None
641,641,1,1,,105,11050003002,1,32331000008,5000,None
642,642,1,1,,107,11070003002,1,32331000008,5000,None
643,643,1,1,,108,11080003002,1,32331000008,5000,None
644,644,1,1,,107001,14020000004,1,32331000008,5000,None
645,645,1,1,,107001,14050000002,1,32331000008,5000,None
646,646,1,1,,107001,14030000002,1,32331000008,5000,None
647,647,1,1,,107001,14040000001,1,32331000008,5000,None
648,648,1,1,,199997,37200200001,240,32331000008,5000,None
649,649,1,2,,111,10030003502,1,32331000008,5000,None
650,650,1,2,,101,11010003004,1,32331000008,5000,None
651,651,1,2,,105,11050003003,1,32331000008,5000,None
652,652,1,2,,107,11070003003,1,32331000008,5000,None
653,653,1,2,,108,11080003003,1,32331000008,5000,None
654,654,1,2,,107001,14020000004,1,32331000008,5000,None
655,655,1,2,,107001,14050000002,1,32331000008,5000,None
656,656,1,2,,107001,14030000002,1,32331000008,5000,None
657,657,1,2,,107001,14040000001,1,32331000008,5000,None
658,658,1,2,,199997,37250200002,110,32331000008,5000,None
659,659,2,1,,111,10010003505,1,32331000008,5000,None
660,660,2,1,,101,11010001004,1,32331000008,5000,None
661,661,2,1,,105,11050002002,1,32331000008,5000,None
662,662,2,1,,107,11070002004,1,32331000008,5000,None
663,663,2,1,,108,11080003001,1,32331000008,5000,None
664,664,2,1,,107001,14020000004,1,32331000008,5000,None
665,665,2,1,,107001,14030000002,1,32331000008,5000,None
666,666,2,1,,107001,14050000002,1,32331000008,5000,None
667,667,2,1,,107001,14040000001,1,32331000008,5000,None
668,668,2,1,,199997,37120300001,180,32331000008,5000,None
669,669,2,2,,111,10010001825,1,32331000008,5000,None
670,670,2,2,,101,11010001004,1,32331000008,5000,None
671,671,2,2,,105,11050002002,1,32331000008,5000,None
672,672,2,2,,107,11070002004,1,32331000008,5000,None
673,673,2,2,,108,11080003001,1,32331000008,5000,None
674,674,2,2,,107001,14020000004,1,32331000008,5000,None
675,675,2,2,,107001,14030000002,1,32331000008,5000,None
676,676,2,2,,107001,14050000002,1,32331000008,5000,None
677,677,2,2,,107001,14040000001,1,32331000008,5000,None
678,678,2,2,,199997,37110300001,180,32331000008,5000,None
